Ticker,Last Trade,First Notice,First Delivery,Last Delivery,Settle Price
IBZ16 Index,2016-12-16,2016-12-16,12/16/16,2016-12-16,9426.3
IBF17 Index,2017-01-20,2017-01-20,01/20/17,2017-01-20,9393.1
IBG17 Index,2017-02-17,2017-02-17,02/17/17,2017-02-17,9469.0
IBH17 Index,2017-03-17,2017-03-17,03/17/17,2017-03-17,10215.9
IBJ17 Index,2017-04-21,2017-04-21,04/21/17,2017-04-21,10399.1
IBK17 Index,2017-05-19,2017-05-19,05/19/17,2017-05-19,10828.6
IBM17 Index,2017-06-16,2017-06-16,06/16/17,2017-06-16,10752.7
IBN17 Index,2017-07-21,2017-07-21,07/21/17,2017-07-21,10413.9
IBQ17 Index,2017-08-18,2017-08-18,08/18/17,2017-08-18,10350.0
IBU17 Index,2017-09-15,2017-09-15,09/15/17,2017-09-15,10298.7
IBV17 Index,2017-10-20,2017-10-20,10/20/17,2017-10-20,10230.3
IBX17 Index,2017-11-17,2017-11-17,11/17/17,2017-11-17,10008.7
IBZ17 Index,2017-12-15,2017-12-15,12/15/17,2017-12-15,10133.9
IBF18 Index,2018-01-19,2018-01-19,01/19/18,2018-01-19,10472.6
IBG18 Index,2018-02-16,2018-02-16,02/16/18,2018-02-16,9805.5
IBH18 Index,2018-03-16,2018-03-16,03/16/18,2018-03-16,9772.4
IBJ18 Index,2018-04-20,2018-04-20,04/20/18,2018-04-20,9859.9
IBK18 Index,2018-05-18,2018-05-18,05/18/18,2018-05-18,10108.4
IBM18 Index,2018-06-15,2018-06-15,06/15/18,2018-06-15,9848.3
IBN18 Index,2018-07-20,2018-07-20,07/20/18,2018-07-20,9727.5
IBQ18 Index,2018-08-17,2018-08-17,08/17/18,2018-08-17,9378.2
IBU18 Index,2018-09-21,2018-09-21,09/21/18,2018-09-21,9588.4
IBV18 Index,2018-10-19,2018-10-19,10/19/18,2018-10-19,8904.1
IBX18 Index,2018-11-16,2018-11-16,11/16/18,2018-11-16,9039.1
IBZ18 Index,2018-12-21,2018-12-21,12/21/18,2018-12-21,8551.8
IBF19 Index,2019-01-18,2019-01-18,01/18/19,2019-01-18,9062.3
IBG19 Index,2019-02-15,2019-02-15,02/15/19,2019-02-15,9122.7
IBH19 Index,2019-03-15,2019-03-15,03/15/19,2019-03-15,9295.1
IBJ19 Index,2019-04-18,2019-04-18,04/18/19,2019-04-18,9556.5
IBK19 Index,2019-05-17,2019-05-17,05/17/19,2019-05-17,9255.9
IBM19 Index,2019-06-21,2019-06-21,06/21/19,2019-06-21,9238.6
IBN19 Index,2019-07-19,2019-07-19,07/19/19,2019-07-19,9164.7
IBQ19 Index,2019-08-16,2019-08-16,08/16/19,2019-08-16,8636.2
IBU19 Index,2019-09-20,2019-09-20,09/20/19,2019-09-20,9197.9
IBV19 Index,2019-10-18,2019-10-18,10/18/19,2019-10-18,9323.2
IBX19 Index,2019-11-15,2019-11-15,11/15/19,2019-11-15,9258.1
IBZ19 Index,2019-12-20,2019-12-20,12/20/19,2019-12-20,9651.1
IBF20 Index,2020-01-17,2020-01-17,01/17/20,2020-01-17,9678.4
IBG20 Index,2020-02-21,2020-02-21,02/21/20,2020-02-21,9857.4
IBH20 Index,2020-03-20,2020-03-20,03/20/20,2020-03-20,6458.2
IBJ20 Index,2020-04-17,2020-04-17,04/17/20,2020-04-17,6859.6
IBK20 Index,2020-05-15,2020-05-15,05/15/20,2020-05-15,6514.3
IBM20 Index,2020-06-19,2020-06-19,06/19/20,2020-06-19,7433.1
IBN20 Index,2020-07-17,2020-07-17,07/17/20,2020-07-17,7426.3
IBQ20 Index,2020-08-21,2020-08-21,08/21/20,2020-08-21,6967.5
IBU20 Index,2020-09-18,2020-09-18,09/18/20,2020-09-18,6941.4
IBV20 Index,2020-10-16,2020-10-16,10/16/20,2020-10-16,6852.2
IBX20 Index,2020-11-20,2020-11-20,11/20/20,2020-11-20,7970.2
IBZ20 Index,2020-12-18,2020-12-18,12/18/20,2020-12-18,8057.7
IBF21 Index,2021-01-15,2021-01-15,01/15/21,2021-01-15,8191.1
IBG21 Index,2021-02-19,2021-02-19,02/19/21,2021-02-19,8145.7
IBH21 Index,2021-03-19,2021-03-19,03/19/21,2021-03-19,8483.6
IBJ21 Index,2021-04-16,2021-04-16,04/16/21,2021-04-16,8591.7
IBK21 Index,2021-05-21,2021-05-21,05/21/21,2021-05-21,9213.9
IBM21 Index,2021-06-18,2021-06-18,06/18/21,2021-06-18,8994.9
IBN21 Index,2021-07-16,2021-07-16,07/16/21,2021-07-16,8438.9
IBQ21 Index,2021-08-20,2021-08-20,08/20/21,2021-08-20,8929.8
IBU21 Index,2021-09-17,2021-09-17,09/17/21,2021-09-17,8805.9
IBV21 Index,2021-10-15,2021-10-15,10/15/21,2021-10-15,8991.3
IBX21 Index,2021-11-19,2021-11-19,11/19/21,2021-11-19,8743.2
IBZ21 Index,2021-12-17,2021-12-17,12/17/21,2021-12-17,8268.4
IBF22 Index,2022-01-21,2022-01-21,01/21/22,2022-01-21,8642.0
IBG22 Index,2022-02-18,2022-02-18,02/18/22,2022-02-18,8606.9
IBH22 Index,2022-03-18,2022-03-18,03/18/22,2022-03-18,8384.6
IBJ22 Index,2022-04-14,2022-04-14,04/14/22,2022-04-14,8730.3
IBK22 Index,2022-05-20,2022-05-20,05/20/22,2022-05-20,8519.5
IBM22 Index,2022-06-17,2022-06-17,06/17/22,2022-06-17,8136.1
IBN22 Index,2022-07-15,2022-07-15,07/15/22,2022-07-15,7938.1
IBQ22 Index,2022-08-19,2022-08-19,08/19/22,2022-08-19,8334.2
IBU22 Index,2022-09-16,2022-09-16,09/16/22,2022-09-16,7994.1
IBV22 Index,2022-10-21,2022-10-21,10/21/22,2022-10-21,7536.9
IBX22 Index,2022-11-18,2022-11-18,11/18/22,2022-11-18,8120.2
IBZ22 Index,2022-12-16,2022-12-16,12/16/22,2022-12-16,8093.5
IBF23 Index,2023-01-20,2023-01-20,01/20/23,2023-01-20,8901.4
IBG23 Index,2023-02-17,2023-02-17,02/17/23,2023-02-17,9354.3
IBH23 Index,2023-03-17,2023-03-17,03/17/23,2023-03-17,8678.6
IBJ23 Index,2023-04-21,2023-04-21,04/21/23,2023-04-21,9393.3
IBK23 Index,2023-05-19,2023-05-19,05/19/23,2023-05-19,9282.1
IBM23 Index,2023-06-16,2023-06-16,06/16/23,2023-06-16,9539.6
IBN23 Index,2023-07-21,2023-07-21,07/21/23,2023-07-21,9531.0
IBQ23 Index,2023-08-18,2023-08-18,08/18/23,2023-08-18,9216.2
IBU23 Index,2023-09-15,2023-09-15,09/15/23,2023-09-15,9533.6
IBV23 Index,2023-10-20,2023-10-20,10/20/23,2023-10-20,9038.7
IBX23 Index,2023-11-17,2023-11-17,11/17/23,2023-11-17,9764.7
IBZ23 Index,2023-12-15,2023-12-15,12/15/23,2023-12-15,10095.5
IBF24 Index,2024-01-19,2024-01-19,01/19/24,2024-01-19,9839.8
IBG24 Index,2024-02-16,2024-02-16,02/16/24,2024-02-16,9855.6
IBH24 Index,2024-03-15,2024-03-15,03/15/24,2024-03-15,10619.2
IBJ24 Index,2024-04-19,2024-04-19,04/19/24,2024-04-19,10731.3
IBK24 Index,2024-05-17,2024-05-17,05/17/24,2024-05-17,11303.6
IBM4 Index,2024-06-21,2024-06-21,06/21/24,2024-06-21,11039.3
IBN4 Index,2024-07-19,2024-07-19,07/19/24,2024-07-19,11092.7
IBQ4 Index,2024-08-16,2024-08-16,08/16/24,2024-08-16,10940.9
IBU4 Index,2024-09-20,2024-09-20,09/20/24,2024-09-20,11768.9
IBV4 Index,2024-10-18,2024-10-18,10/18/24,2024-10-18,11886.7
IBX4 Index,2024-11-15,2024-11-15,11/15/24,2024-11-15,11623.5
IBZ4 Index,2024-12-20,2024-12-20,12/20/24,2024-12-20,11424.9
IBF5 Index,2025-01-17,2025-01-17,01/17/25,2025-01-17,11904.3
IBG5 Index,2025-02-21,2025-02-21,02/21/25,2025-02-21,12904.6
IBH5 Index,2025-03-21,2025-03-21,03/21/25,2025-03-21,13342.5
IBJ5 Index,2025-04-17,2025-04-17,04/17/25,2025-04-17,12913.5
IBK5 Index,2025-05-16,2025-05-16,05/16/25,2025-05-16,13401.7
IBM5 Index,2025-06-20,2025-06-20,06/20/25,2025-06-20,13405.0
IBN5 Index,2025-07-18,2025-07-18,07/18/25,2025-07-18,13312.0
IBU5 Index,2025-09-19,2025-09-19,09/19/25,2025-09-19,13341.0
IBZ5 Index,2025-12-19,2025-12-19,12/19/25,2025-12-19,13262.0
IBH6 Index,2026-03-20,2026-03-20,03/20/26,2026-03-20,13247.0
IBM6 Index,2026-06-19,2026-06-19,06/19/26,2026-06-19,13085.0
IBU6 Index,2026-09-18,2026-09-18,09/18/26,2026-09-18,13006.0
IBZ6 Index,2026-12-18,2026-12-18,12/18/26,2026-12-18,12920.0
IBH7 Index,2027-03-19,2027-03-19,03/19/27,2027-03-19,12909.0
IBM7 Index,2027-06-18,2027-06-18,06/18/27,2027-06-18,12753.0
IBU7 Index,2027-09-17,2027-09-17,09/17/27,2027-09-17,12678.0
IBZ7 Index,2027-12-17,2027-12-17,12/17/27,2027-12-17,12603.0
IBM8 Index,2028-06-16,2028-06-16,06/16/28,2028-06-16,12464.0
IBZ8 Index,2028-12-15,2028-12-15,12/15/28,2028-12-15,12318.0
IBM9 Index,2029-06-15,2029-06-15,06/15/29,2029-06-15,12192.0
IBZ9 Index,2029-12-21,2029-12-21,12/21/29,2029-12-21,12066.0
