,DATE,GX1 Index,CF1 Index,ST1 Index,EO1 Index,AJ1 Index,PP1 Index,IB1 Index,BE1 Index
3839,2014-09-19,9799.26,4461.22,20972.35,425.74,3733.1,5911.8,11001.9,3220.4
3840,2014-09-22,9749.54,4442.55,20673.0,422.05,3673.7,5889.39,10947.9,3220.44
3841,2014-09-23,9595.03,4359.35,20351.03,418.83,3575.0,5798.68,10801.8,3189.41
3842,2014-09-24,9661.97,4413.72,20691.04,421.42,3578.3,5753.99,10856.9,3207.75
3843,2014-09-25,9510.01,4355.28,20411.49,417.25,3523.5,5679.87,10783.1,3196.9
3844,2014-09-26,9490.55,4394.75,20795.37,418.49,3525.7,5717.68,10851.4,3206.49
3845,2014-09-29,9422.91,4358.07,20526.11,418.18,3419.2,5704.87,10686.0,3198.25
3846,2014-09-30,9474.3,4416.24,20892.11,421.14,3446.4,5740.5,10825.5,3221.4
3847,2014-10-01,9382.03,4365.27,20706.31,416.8,3456.7,5683.27,10753.2,3198.61
3848,2014-10-02,9195.68,4242.67,19894.88,406.22,3447.0,5495.7,10418.1,3131.84
3849,2014-10-03,9195.68,4281.74,20200.62,411.19,3417.7,5551.68,10567.6,3169.72
3850,2014-10-06,9209.51,4286.52,20119.73,412.24,3373.7,5537.71,10645.7,3170.65
3851,2014-10-07,9086.21,4209.14,19771.71,406.51,3298.4,5507.53,10430.7,3122.08
3852,2014-10-08,8995.33,4168.12,19645.49,403.46,3282.0,5394.84,10339.0,3100.04
3853,2014-10-09,9005.02,4141.45,19382.49,402.66,3339.7,5277.5,10273.7,3092.71
3854,2014-10-10,8788.81,4073.71,19200.97,395.68,3268.6,5221.56,10150.5,3041.99
3855,2014-10-13,8812.43,4078.7,19139.08,394.33,3277.3,5234.83,10187.3,3019.53
3856,2014-10-14,8825.21,4088.25,19155.85,393.3,3091.5,5248.21,10204.9,3015.37
3857,2014-10-15,8571.95,3939.72,18304.99,379.69,2896.1,5079.57,9838.5,2915.58
3858,2014-10-16,8582.9,3918.62,18083.11,376.27,2825.8,4916.61,9669.7,2887.73
3859,2014-10-17,8850.27,4033.18,18700.98,387.06,3033.1,5046.1,9956.8,2987.93
3860,2014-10-20,8717.76,3991.24,18540.1,384.4,3068.4,5037.45,9915.2,2969.96
3861,2014-10-21,8886.96,4081.24,19057.72,394.49,3246.5,5169.34,10152.1,3031.45
3862,2014-10-22,8940.14,4105.09,19266.25,396.01,3244.2,5185.5,10249.9,3061.75
3863,2014-10-23,9047.31,4157.68,19434.98,396.89,3239.6,5212.55,10333.7,3071.41
3864,2014-10-24,8987.8,4128.9,19495.68,396.12,3246.7,5172.46,10339.3,3077.81
3865,2014-10-27,8902.61,4096.74,19028.67,395.05,3135.8,5128.2,10195.2,3062.63
3866,2014-10-28,9068.19,4112.67,19476.62,401.26,3135.8,5240.51,10394.8,3110.32
3867,2014-10-29,9082.81,4110.64,19157.41,401.1,3056.3,5197.31,10247.8,3117.58
3868,2014-10-30,9114.84,4141.24,19194.61,403.71,2963.2,5120.82,10263.7,3120.71
3869,2014-10-31,9326.87,4233.09,19783.99,411.32,2992.7,5222.13,10477.8,3157.15
3870,2014-11-03,9251.7,4194.03,19369.03,409.04,3071.1,5209.49,10374.4,3123.9
3871,2014-11-04,9166.47,4130.19,18934.63,403.78,3078.9,5061.37,10154.4,3111.96
3872,2014-11-05,9315.48,4208.42,19427.85,410.66,3122.4,5150.7,10276.9,3159.83
3873,2014-11-06,9377.41,4227.68,19285.76,413.15,3129.3,5177.95,10261.8,3163.89
3874,2014-11-07,9291.83,4189.89,19095.32,411.43,2954.0,5142.25,10126.3,3144.59
3875,2014-11-10,9351.87,4222.82,19258.54,414.96,2921.7,5241.54,10273.0,3166.13
3876,2014-11-11,9369.03,4244.1,19255.47,415.18,2894.0,5238.65,10338.8,3176.04
3877,2014-11-12,9210.96,4179.88,18702.24,411.93,2821.8,5100.76,10157.3,3139.64
3878,2014-11-13,9248.51,4187.95,18782.55,411.41,2853.5,5155.29,10140.4,3161.43
3879,2014-11-14,9252.94,4202.46,18965.41,411.97,2878.5,5157.58,10148.0,3162.45
3880,2014-11-17,9306.35,4226.1,19216.74,414.07,2846.5,5178.74,10309.0,3169.88
3881,2014-11-18,9456.53,4262.38,19352.95,417.16,2962.4,5227.17,10432.9,3200.01
3882,2014-11-19,9472.8,4266.19,19379.92,417.79,3085.9,5225.71,10376.8,3211.01
3883,2014-11-20,9483.97,4234.21,19209.22,416.81,3102.0,5194.38,10209.2,3193.24
3884,2014-11-21,9732.55,4347.23,19954.51,423.46,3228.1,5322.98,10520.8,3235.23
3885,2014-11-24,9785.54,4368.44,19925.82,422.91,3213.1,5333.7,10642.5,3243.85
3886,2014-11-25,9861.21,4382.31,20009.83,423.18,3122.7,5337.02,10699.6,3263.98
3887,2014-11-26,9915.56,4373.42,19938.42,423.97,3173.4,5291.66,10647.0,3263.81
3888,2014-11-27,9974.87,4382.34,20100.53,425.75,3095.5,5287.72,10727.6,3284.27
3889,2014-11-28,9980.85,4390.18,20014.82,425.86,3129.6,5176.14,10770.7,3287.91
3890,2014-12-01,9963.51,4377.33,19686.45,423.47,3133.9,5107.75,10672.8,3277.21
3891,2014-12-02,9934.08,4388.3,19780.58,428.48,3219.4,5187.63,10749.2,3283.92
3892,2014-12-03,9971.79,4391.86,19978.32,428.61,3275.7,5207.67,10875.9,3296.68
3893,2014-12-04,9851.35,4323.89,19424.38,423.68,3216.5,5165.07,10619.9,3268.36
3894,2014-12-05,10087.12,4419.48,20087.23,431.06,3350.1,5261.33,10900.7,3335.69
3895,2014-12-08,10014.99,4375.48,19951.15,427.27,3355.4,5202.46,10805.2,3324.67
3896,2014-12-09,9793.71,4263.94,19390.0,418.43,2921.6,5074.97,10461.6,3254.51
3897,2014-12-10,9799.73,4227.91,19217.69,416.71,2885.3,4976.52,10396.9,3254.78
3898,2014-12-11,9862.53,4225.86,19201.07,416.77,2663.4,4920.6,10431.8,3261.96
3899,2014-12-12,9594.73,4108.93,18600.83,406.17,2657.5,4825.55,10145.0,3177.22
3900,2014-12-15,9334.01,4005.38,18078.97,396.09,2701.1,4691.33,9903.9,3121.81
3901,2014-12-16,9563.89,4093.2,18670.05,403.79,2679.0,4741.07,10081.9,3178.31
3902,2014-12-17,9544.43,4111.91,18569.03,403.46,2765.7,4736.6,10049.5,3169.83
3903,2014-12-18,9811.06,4249.49,19060.99,416.44,2798.4,4914.33,10391.3,3248.62
3904,2014-12-19,9786.96,4241.65,18983.83,418.37,2756.4,4880.18,10363.6,3278.69
3905,2014-12-22,9865.76,4254.43,19074.04,421.58,2796.4,4869.89,10371.0,3283.48
3906,2014-12-23,9922.11,4314.97,19352.13,426.77,2756.5,4958.98,10477.7,3319.71
3907,2014-12-24,9922.11,4295.85,19352.13,425.57,2756.5,4921.26,10481.8,3306.81
3908,2014-12-25,9922.11,4295.85,19352.13,425.57,2756.5,4921.26,10481.8,3306.81
3909,2014-12-26,9922.11,4295.85,19352.13,425.57,2756.5,4921.26,10481.8,3306.81
3910,2014-12-29,9927.13,4317.93,19130.02,426.89,2661.1,4884.88,10394.2,3315.13
3911,2014-12-30,9805.55,4245.54,19011.96,421.59,2624.3,4802.67,10279.2,3276.41
3912,2014-12-31,9805.55,4272.75,19011.96,424.47,2648.6,4798.99,10279.5,3285.26
3913,2015-01-01,9805.55,4272.75,19011.96,424.47,2648.6,4798.99,10279.5,3285.26
3914,2015-01-02,9764.73,4252.29,19130.26,422.28,2679.7,4855.04,10350.8,3281.61
3915,2015-01-05,9473.16,4111.36,18188.44,410.94,2527.0,4702.88,9993.3,3208.15
3916,2015-01-06,9469.66,4083.5,18143.26,408.43,2527.0,4640.26,9871.1,3190.24
3917,2015-01-07,9518.18,4112.73,18123.45,411.21,2489.4,4606.25,9891.4,3193.83
3918,2015-01-08,9837.61,4260.19,18791.83,423.07,2443.6,4743.56,10115.0,3283.22
3919,2015-01-09,9648.5,4179.07,18177.09,415.59,2493.8,4686.3,9719.0,3248.19
3920,2015-01-12,9781.9,4228.24,18349.15,418.41,2581.7,4705.06,9797.5,3257.98
3921,2015-01-13,9941.0,4290.28,18708.93,423.79,2680.9,4826.39,9966.0,3309.64
3922,2015-01-14,9817.08,4223.24,18410.68,418.33,2639.0,4892.83,9846.0,3274.03
3923,2015-01-15,10032.61,4323.2,18844.52,425.32,2582.9,4956.77,9982.5,3318.75
3924,2015-01-16,10167.77,4379.62,19254.54,432.98,2525.6,5018.72,10038.9,3368.38
3925,2015-01-19,10242.35,4394.93,19480.53,435.31,2577.5,5059.92,10157.5,3395.92
3926,2015-01-20,10257.13,4446.02,19658.66,437.92,2538.9,5052.22,10283.9,3403.04
3927,2015-01-21,10299.23,4484.82,19981.41,441.09,2474.0,5151.39,10335.3,3421.97
3928,2015-01-22,10435.62,4552.8,20469.74,447.77,2502.8,5273.15,10510.6,3456.95
3929,2015-01-23,10649.58,4640.69,20519.75,454.56,2667.0,5300.59,10581.5,3504.61
3930,2015-01-26,10798.33,4675.13,20756.72,459.14,2517.7,5360.03,10696.1,3549.96
3931,2015-01-27,10628.58,4624.21,20645.82,454.46,2390.9,5276.99,10598.9,3530.8
3932,2015-01-28,10710.97,4610.94,20478.44,452.3,2101.5,5197.72,10456.9,3541.21
3933,2015-01-29,10737.87,4631.43,20593.72,452.47,2188.8,5225.65,10507.6,3548.39
3934,2015-01-30,10694.32,4604.25,20503.38,450.39,2156.3,5144.55,10403.3,3530.31
3935,2015-02-02,10828.01,4627.67,20485.69,450.76,2256.7,5213.34,10328.1,3538.52
3936,2015-02-03,10890.95,4677.9,21011.55,455.82,2537.8,5304.82,10598.2,3557.03
3937,2015-02-04,10911.32,4696.3,20941.73,454.88,2579.3,5274.97,10577.8,3565.79
3938,2015-02-05,10905.41,4703.3,20819.05,455.3,2463.7,5273.54,10535.5,3557.19
3939,2015-02-06,10846.39,4691.03,20760.74,454.69,2400.7,5264.63,10573.1,3549.96
3940,2015-02-09,10663.51,4651.08,20366.64,450.96,2261.7,5220.72,10364.9,3511.57
3941,2015-02-10,10753.83,4695.65,20725.63,453.8,2447.5,5227.12,10500.1,3543.84
3942,2015-02-11,10752.11,4679.38,20565.76,458.27,2351.3,5158.43,10364.8,3537.86
3943,2015-02-12,10919.65,4726.2,21002.91,460.43,2542.3,5250.08,10562.2,3566.91
3944,2015-02-13,10963.4,4759.36,21204.07,464.9,2712.3,5334.81,10739.5,3575.54
3945,2015-02-16,10923.23,4751.95,21165.84,462.82,2581.8,5337.12,10689.5,3562.39
3946,2015-02-17,10895.62,4753.99,21266.25,463.42,2480.5,5415.95,10698.0,3573.59
3947,2015-02-18,10961.0,4799.03,21659.33,467.32,2507.3,5486.3,10805.3,3595.82
3948,2015-02-19,11001.94,4833.28,21789.98,469.79,2540.7,5454.82,10910.4,3624.97
3949,2015-02-20,11050.64,4830.9,21842.57,469.85,2536.6,5469.88,10879.3,3624.7
3950,2015-02-23,11130.92,4862.3,21964.29,475.22,2536.6,5494.44,10990.1,3658.12
3951,2015-02-24,11205.74,4886.44,22149.75,479.94,2813.7,5588.87,11064.5,3666.8
3952,2015-02-25,11210.27,4882.22,21937.24,478.53,2730.1,5587.04,11049.5,3672.08
3953,2015-02-26,11327.19,4910.62,22165.13,482.47,2676.4,5654.89,11139.5,3713.84
3954,2015-02-27,11401.66,4951.48,22337.79,483.93,2585.2,5689.7,11178.3,3714.44
3955,2015-03-02,11410.36,4917.32,22297.6,485.84,2515.8,5647.07,11178.5,3713.39
3956,2015-03-03,11280.36,4869.25,21987.18,480.06,2528.3,5627.59,11014.7,3667.25
3957,2015-03-04,11390.38,4917.35,22131.08,483.57,2493.3,5541.1,11051.3,3702.16
3958,2015-03-05,11504.01,4963.51,22400.08,488.96,2540.2,5636.67,11124.4,3731.38
3959,2015-03-06,11550.97,4964.35,22436.13,489.84,2515.6,5686.16,11091.9,3732.58
3960,2015-03-09,11582.11,4937.2,22564.35,488.21,2405.5,5686.56,11054.2,3713.65
3961,2015-03-10,11500.38,4881.95,22345.77,483.1,2411.8,5552.82,10902.2,3669.46
3962,2015-03-11,11805.99,4997.75,22833.04,491.93,2344.0,5672.93,11021.8,3719.78
3963,2015-03-12,11799.39,4987.33,22809.01,491.64,2339.1,5719.85,11011.8,3716.18
3964,2015-03-13,11901.61,5010.46,22713.59,492.48,2270.2,5741.51,11033.8,3728.33
3965,2015-03-16,12167.72,5061.16,22930.92,498.03,2247.0,5789.53,11114.7,3770.48
3966,2015-03-17,11980.85,5028.93,22723.06,494.4,2274.6,5769.67,11028.1,3735.88
3967,2015-03-18,11922.77,5033.42,22565.19,496.63,2184.8,5822.42,11050.0,3727.92
3968,2015-03-19,11899.4,5037.18,22805.17,496.01,2142.9,5871.55,11091.0,3734.35
3969,2015-03-20,12039.37,5087.49,23176.68,499.12,2220.1,5986.51,11419.6,3765.8
3970,2015-03-23,11895.84,5054.52,23057.12,497.55,2301.3,6005.01,11452.8,3751.58
3971,2015-03-24,12005.69,5088.28,23333.2,498.66,2377.0,6066.93,11579.3,3765.41
3972,2015-03-25,11865.32,5020.99,23145.1,491.64,2377.0,6015.48,11464.7,3745.13
3973,2015-03-26,11843.68,5006.35,22900.27,486.37,2269.2,5949.13,11453.8,3703.13
3974,2015-03-27,11868.33,5034.06,22984.23,485.73,2270.9,6011.82,11427.4,3712.81
3975,2015-03-30,12086.01,5083.52,23260.57,494.69,2282.9,6015.79,11529.1,3762.9
3976,2015-03-31,11966.17,5033.64,23157.12,489.41,2300.0,5968.53,11521.1,3725.82
3977,2015-04-01,12001.38,5062.22,23358.99,490.04,2273.6,6014.51,11569.8,3742.62
3978,2015-04-02,11967.39,5074.14,23308.53,492.38,2295.6,6035.36,11634.0,3773.31
3979,2015-04-03,11967.39,5074.14,23308.53,492.38,2295.6,6035.36,11634.0,3773.31
3980,2015-04-06,11967.39,5074.14,23308.53,492.38,2295.6,6035.36,11634.0,3773.31
3981,2015-04-07,12123.52,5151.19,23706.34,503.03,2330.3,6093.06,11730.5,3839.11
3982,2015-04-08,12035.86,5136.86,23578.7,497.16,2298.6,6203.59,11655.5,3831.09
3983,2015-04-09,12166.44,5208.95,23803.9,501.97,2325.4,6324.88,11734.6,3871.66
3984,2015-04-10,12374.73,5240.46,23877.25,507.17,2325.4,6308.18,11749.3,3905.71
3985,2015-04-13,12338.73,5254.12,24008.91,508.66,2325.4,6313.26,11866.4,3902.74
3986,2015-04-14,12227.6,5218.06,23752.91,505.86,2258.9,6236.92,11704.7,3888.86
3987,2015-04-15,12231.34,5254.35,24030.54,507.43,2209.9,6294.69,11778.4,3895.02
3988,2015-04-16,11998.86,5224.49,23610.81,504.38,2223.9,6140.86,11611.7,3859.43
3989,2015-04-17,11688.7,5143.26,23044.08,495.03,2154.7,6001.87,11359.4,3785.49
3990,2015-04-20,11891.91,5187.59,23332.98,500.73,2141.9,6041.56,11384.6,3826.28
3991,2015-04-21,11939.58,5192.64,23240.26,503.81,2083.1,6075.22,11422.3,3828.36
3992,2015-04-22,11867.37,5211.09,23315.4,505.72,2142.4,6014.1,11399.2,3794.29
3993,2015-04-23,11723.58,5178.91,23199.43,503.0,2200.1,5984.51,11425.8,3786.28
3994,2015-04-24,11810.85,5201.45,23427.35,504.01,2282.4,6038.61,11505.4,3800.13
3995,2015-04-27,12039.16,5268.91,23806.27,509.24,2385.3,6132.83,11640.2,3844.26
3996,2015-04-28,11811.66,5173.38,23532.09,501.66,2416.5,6098.04,11607.7,3802.25
3997,2015-04-29,11432.72,5039.39,22995.63,489.26,2386.4,6011.06,11378.9,3703.43
3998,2015-04-30,11454.38,5046.49,23045.52,487.85,2452.7,6094.68,11385.0,3674.18
3999,2015-05-01,11454.38,5046.49,23045.52,487.85,2452.7,6094.68,11385.0,3674.18
4000,2015-05-04,11619.85,5081.97,23217.17,491.17,2469.2,6203.15,11429.1,3672.52
4001,2015-05-05,11327.68,4974.07,22576.35,482.61,2371.8,6053.7,11115.6,3600.2
4002,2015-05-06,11350.15,4981.59,22659.85,478.15,2447.1,6034.63,11163.6,3589.0
4003,2015-05-07,11407.97,4967.22,22841.92,478.78,2521.2,5999.67,11180.3,3585.26
4004,2015-05-08,11709.73,5090.39,23312.43,490.79,2514.1,6109.89,11424.7,3652.87
4005,2015-05-11,11673.35,5027.87,23321.86,492.75,2442.9,6147.23,11445.8,3687.19
4006,2015-05-12,11472.41,4974.65,23104.87,488.97,2479.5,6101.98,11322.6,3670.56
4007,2015-05-13,11351.46,4961.86,23210.97,486.69,2489.4,6156.09,11324.6,3657.91
4008,2015-05-14,11559.82,5029.31,23548.59,490.69,2500.3,6161.15,11398.7,3679.9
4009,2015-05-15,11447.03,4993.82,23473.46,490.96,2434.2,6120.58,11317.3,3674.05
4010,2015-05-18,11594.28,5012.31,23198.1,490.15,2470.2,6106.3,11345.0,3685.78
4011,2015-05-19,11853.33,5117.3,23713.26,499.18,2542.2,6134.46,11497.7,3741.68
4012,2015-05-20,11848.47,5133.3,23772.61,501.9,2522.3,6100.31,11574.1,3752.09
4013,2015-05-21,11864.59,5146.7,23739.69,502.05,2541.7,6103.63,11595.4,3762.08
4014,2015-05-22,11815.01,5142.89,23781.78,501.89,2511.5,6101.47,11554.2,3765.9
4015,2015-05-25,11815.01,5117.17,23285.11,501.14,2429.1,5989.81,11322.3,3746.3
4016,2015-05-26,11625.13,5083.54,23326.95,496.35,2458.6,5871.82,11240.3,3714.72
4017,2015-05-27,11771.13,5182.53,23861.07,503.52,2565.2,5925.61,11431.1,3761.09
4018,2015-05-28,11677.57,5137.83,23744.13,502.24,2527.0,5931.91,11382.8,3753.62
4019,2015-05-29,11413.82,5007.89,23495.68,493.56,2496.6,5839.5,11217.6,3708.66
4020,2015-06-01,11436.05,5025.3,23435.67,492.25,2496.6,5837.5,11238.1,3700.43
4021,2015-06-02,11328.8,5004.46,23576.16,486.5,2408.7,5879.8,11271.4,3689.59
4022,2015-06-03,11419.62,5034.17,23608.83,487.74,2519.8,5936.78,11267.6,3721.76
4023,2015-06-04,11340.6,4987.13,23336.5,485.29,2478.8,5872.98,11146.1,3692.07
4024,2015-06-05,11197.15,4920.74,22847.34,479.38,2354.2,5804.53,11062.0,3646.69
4025,2015-06-08,11064.92,4857.66,22642.29,475.13,2291.3,5649.8,10917.3,3621.89
4026,2015-06-09,11001.29,4850.22,22527.46,474.7,2304.7,5649.0,10938.1,3609.88
4027,2015-06-10,11265.39,4934.91,23091.49,481.45,2275.3,5781.65,11097.5,3663.76
4028,2015-06-11,11332.78,4971.37,23172.34,484.88,2478.3,5848.66,11156.7,3672.07
4029,2015-06-12,11196.49,4901.19,22877.81,477.76,2316.8,5761.12,11030.5,3631.76
4030,2015-06-15,10984.97,4815.36,22328.03,472.89,2212.8,5627.05,10842.1,3573.19
4031,2015-06-16,11044.01,4839.86,22383.48,475.17,2101.2,5629.93,10871.4,3591.25
4032,2015-06-17,10978.01,4790.62,22225.06,471.56,2064.1,5583.6,10813.4,3567.51
4033,2015-06-18,11100.3,4803.48,22460.02,472.97,2077.8,5583.05,10871.9,3584.11
4034,2015-06-19,11040.1,4815.37,22699.37,475.43,2081.9,5621.63,10944.3,3589.07
4035,2015-06-22,11460.5,4998.61,23485.95,489.72,2261.5,5743.96,11368.2,3679.44
4036,2015-06-23,11542.54,5057.68,23567.25,494.45,2406.3,5921.04,11402.5,3744.68
4037,2015-06-24,11471.26,5045.35,23443.07,492.62,2358.9,5842.41,11321.9,3719.88
4038,2015-06-25,11473.13,5041.71,23642.62,492.39,2373.8,5817.54,11308.4,3711.31
4039,2015-06-26,11492.43,5059.17,23800.47,494.47,2412.2,5834.91,11372.3,3719.44
4040,2015-06-29,11083.2,4869.82,22569.95,477.15,2412.2,5530.5,10853.9,3621.09
4041,2015-06-30,10944.97,4790.2,22460.71,472.58,2412.2,5551.94,10769.5,3574.7
4042,2015-07-01,11180.5,4883.19,22943.64,482.83,2412.2,5633.2,10911.5,3641.09
4043,2015-07-02,11099.35,4835.56,22616.5,476.96,2412.2,5617.71,10846.4,3624.27
4044,2015-07-03,11058.39,4808.22,22508.13,474.14,2412.2,5579.38,10779.8,3591.97
4045,2015-07-06,10890.63,4711.54,21600.72,467.25,2412.2,5366.84,10540.1,3536.87
4046,2015-07-07,10676.78,4604.64,20958.48,456.64,2412.2,5246.41,10346.0,3480.86
4047,2015-07-08,10747.3,4639.02,21512.39,459.04,2412.2,5320.44,10430.3,3503.1
4048,2015-07-09,10996.41,4757.22,22268.51,469.97,2412.2,5532.18,10706.4,3589.22
4049,2015-07-10,11315.63,4903.07,22937.4,481.39,2412.2,5700.13,11036.1,3674.6
4050,2015-07-13,11484.38,4998.1,23167.04,489.9,2412.2,5802.77,11224.2,3748.87
4051,2015-07-14,11516.9,5032.47,23097.51,493.84,2412.2,5766.97,11258.3,3756.25
4052,2015-07-15,11539.66,5047.24,23392.75,497.13,2412.2,5812.83,11335.7,3787.6
4053,2015-07-16,11716.76,5121.5,23783.14,501.01,2412.2,5890.24,11510.6,3836.47
4054,2015-07-17,11673.42,5124.39,23765.41,500.43,2412.2,5865.23,11480.7,3834.35
4055,2015-07-20,11735.72,5142.49,24031.19,502.08,2412.2,5866.29,11556.1,3849.12
4056,2015-07-21,11604.8,5106.57,23712.9,498.76,2412.2,5828.89,11458.6,3822.62
4057,2015-07-22,11520.67,5082.57,23681.11,496.12,2412.2,5813.1,11484.3,3806.09
4058,2015-07-23,11512.11,5086.74,23633.05,496.35,2412.2,5825.0,11441.9,3802.38
4059,2015-07-24,11347.45,5057.36,23507.7,490.04,2412.2,5790.52,11309.3,3772.62
4060,2015-07-27,11056.4,4927.6,22809.3,481.52,2412.2,5676.86,11145.4,3701.38
4061,2015-07-28,11173.91,4977.32,23328.02,485.77,2412.2,5659.86,11252.4,3719.4
4062,2015-07-29,11211.85,5017.44,23248.9,489.29,2412.2,5698.99,11282.9,3719.38
4063,2015-07-30,11257.15,5046.42,23396.09,495.17,2412.2,5739.69,11168.6,3726.85
4064,2015-07-31,11308.99,5082.61,23538.03,495.23,2412.2,5715.61,11180.7,3762.64
4065,2015-08-03,11443.72,5120.52,23714.38,500.43,2017.3,5746.51,11265.9,3799.34
4066,2015-08-04,11456.07,5112.14,23473.25,500.02,1944.5,5710.92,11150.5,3801.21
4067,2015-08-05,11636.3,5196.73,23911.81,503.48,1888.8,5757.2,11279.5,3831.25
4068,2015-08-06,11585.1,5192.11,23811.09,501.23,1979.6,5624.73,11253.6,3841.48
4069,2015-08-07,11490.83,5154.75,23705.0,496.61,2016.9,5589.77,11178.2,3797.04
4070,2015-08-10,11604.78,5195.41,23966.44,500.04,2050.4,5618.79,11311.7,3808.97
4071,2015-08-11,11293.65,5099.03,23698.49,494.36,2109.1,5516.37,11152.3,3750.84
4072,2015-08-12,10924.61,4925.43,22997.55,477.42,2048.4,5454.19,10880.1,3637.13
4073,2015-08-13,11014.63,4986.85,23356.01,476.99,2025.4,5565.81,10947.9,3672.35
4074,2015-08-14,10985.14,4956.47,23248.52,473.89,1992.9,5560.84,10879.3,3648.08
4075,2015-08-17,10940.33,4984.83,23407.99,474.3,2013.6,5605.93,10900.3,3647.06
4076,2015-08-18,10915.92,4971.25,23389.72,479.01,1994.5,5597.22,10897.9,3656.13
4077,2015-08-19,10682.15,4884.1,22975.32,469.24,2004.4,5495.75,10782.4,3597.43
4078,2015-08-20,10432.19,4783.55,22378.65,459.17,1933.4,5436.44,10587.0,3544.02
4079,2015-08-21,10124.52,4630.99,21746.17,442.87,1869.9,5288.12,10271.7,3437.23
4080,2015-08-24,9648.43,4383.46,20450.43,419.68,1631.2,4981.26,9756.6,3265.59
4081,2015-08-25,10128.12,4564.86,21649.69,436.68,1821.9,5215.97,10115.4,3392.12
4082,2015-08-26,9997.43,4501.05,21473.81,428.73,1827.4,5164.19,9984.5,3346.19
4083,2015-08-27,10315.62,4658.18,22201.24,443.36,1845.1,5305.4,10290.2,3443.67
4084,2015-08-28,10298.53,4675.13,21993.74,445.96,1866.7,5286.23,10352.9,3461.33
4085,2015-08-31,10259.46,4652.95,21941.92,445.03,1827.2,5261.15,10259.0,3463.12
4086,2015-09-01,10015.57,4541.16,21451.37,433.53,1810.6,5126.86,9992.8,3387.69
4087,2015-09-02,10048.05,4554.92,21612.0,433.56,1830.1,5088.02,9938.3,3410.4
4088,2015-09-03,10317.84,4653.79,22177.37,444.55,1895.0,5165.68,10042.4,3454.98
4089,2015-09-04,10038.04,4523.08,21472.68,432.94,1888.0,5057.37,9821.8,3398.66
4090,2015-09-07,10108.61,4549.64,21622.34,435.5,1909.2,5030.0,9805.4,3411.58
4091,2015-09-08,10271.36,4598.26,21941.31,439.48,1954.2,5070.95,9866.2,3451.23
4092,2015-09-09,10303.12,4664.59,22126.57,444.26,1961.7,5088.86,10037.8,3495.01
4093,2015-09-10,10210.44,4596.53,21901.45,436.21,1972.7,5057.0,9859.0,3465.58
4094,2015-09-11,10123.56,4548.72,21762.63,430.23,1967.6,5021.95,9737.9,3434.17
4095,2015-09-14,10131.74,4518.15,21553.8,427.88,1960.5,4992.22,9696.4,3413.06
4096,2015-09-15,10188.13,4569.37,21903.63,432.15,1981.3,5012.41,9782.5,3423.34
4097,2015-09-16,10227.21,4645.84,22059.21,438.5,2020.5,5100.61,9976.8,3479.95
4098,2015-09-17,10229.58,4655.14,22099.53,437.63,2027.3,5111.27,10106.6,3466.96
4099,2015-09-18,9916.16,4535.85,21514.9,427.32,2048.0,5075.14,9847.2,3418.37
4100,2015-09-21,9948.51,4585.5,21755.42,432.8,2040.7,5134.58,9856.8,3446.42
4101,2015-09-22,9570.66,4428.51,21031.8,419.98,1984.2,5011.14,9550.2,3346.05
4102,2015-09-23,9612.62,4432.83,21068.88,419.12,1954.8,5030.45,9474.6,3354.85
4103,2015-09-24,9427.64,4347.24,20581.83,409.86,1946.4,4958.21,9291.4,3298.02
4104,2015-09-25,9688.53,4480.66,21339.11,422.8,1971.7,5059.51,9519.5,3378.52
4105,2015-09-28,9483.55,4357.05,20759.49,412.32,1908.3,4966.2,9394.2,3317.89
4106,2015-09-29,9450.4,4343.73,20726.75,412.11,1894.8,4896.39,9393.9,3296.76
4107,2015-09-30,9660.44,4455.29,21294.98,421.14,1897.7,5047.29,9559.9,3344.5
4108,2015-10-01,9509.25,4426.54,21142.86,418.83,1858.2,5109.25,9567.3,3327.19
4109,2015-10-02,9553.07,4458.88,21395.29,422.58,1859.0,5216.81,9603.6,3342.93
4110,2015-10-05,9814.79,4616.9,21980.08,436.9,1959.3,5397.91,9971.3,3438.17
4111,2015-10-06,9902.83,4660.64,22182.65,440.72,1977.4,5461.71,10103.3,3447.09
4112,2015-10-07,9970.4,4667.34,22007.34,440.59,2015.4,5496.77,10170.0,3440.02
4113,2015-10-08,9993.07,4675.91,22156.74,442.08,2007.3,5495.22,10181.2,3436.18
4114,2015-10-09,10096.6,4701.39,22257.89,441.65,2008.0,5518.53,10309.6,3442.77
4115,2015-10-12,10119.83,4688.7,22091.27,440.05,2025.1,5350.31,10246.4,3420.95
4116,2015-10-13,10032.82,4643.38,22048.49,438.25,2010.4,5276.33,10115.3,3396.55
4117,2015-10-14,9915.85,4609.03,21838.2,434.32,2008.7,5287.74,10037.6,3377.02
4118,2015-10-15,10064.8,4675.29,22217.69,443.7,2075.0,5370.92,10101.7,3399.62
4119,2015-10-16,10104.43,4702.79,22337.66,447.86,2052.5,5388.41,10231.5,3425.61
4120,2015-10-19,10164.31,4704.07,22419.68,449.31,2054.0,5392.98,10207.3,3439.42
4121,2015-10-20,10147.68,4673.81,22270.11,447.27,2075.1,5414.13,10100.6,3434.0
4122,2015-10-21,10238.1,4695.1,22172.64,449.78,2094.4,5347.03,10157.5,3427.15
