Date,DAX Notional Value,Amsterdam Index Notional Value,CAC40 Notional Value,PSI-20 Notional Value,IBEX-35 Notional Value,FTSE/Athens Notional Value,BEL-20 Notional Value,FTSE/MIB Notional Value,Gold Notional Value,Silver Notional Value
2014-08-01,6675574.597012137,457220.0959151225,4865176.434415315,6510856.45269338,13683475.648216987,432741.1585782696,3607289.2108306936,25163449.741007913,1192690.327954868,92865.89163889064
2014-08-04,6639705.8379834145,453882.72295223834,4881382.1137114875,6560325.919783435,13680873.237481304,428983.2193254189,3611180.5692026797,25202993.540630378,1187250.5684195145,92235.5801571787
2014-08-05,6660719.858424484,456989.93226250977,4901060.438571126,6442273.78240944,13472810.499163514,416553.11256598966,3616251.127081327,24837213.39412258,1183839.1937956484,90408.59035511516
2014-08-06,6613981.778477968,456184.3594783653,4869227.854239359,6189304.9166080225,13317316.457706502,408170.01730963035,3600331.933741386,24185976.44409011,1204768.438109637,91280.9779856005
2014-08-07,6551302.027852019,452846.9865154812,4804405.137054667,6037523.597127172,13110034.442609414,404990.2225572182,3600449.8536920524,23631127.5056374,1208548.609990137,91125.6838524251
2014-08-08,6532099.560897249,448071.09072376776,4800932.491491201,6036399.291056943,13154145.304579228,391981.9712973504,3572384.905433489,23754701.8794576,1206796.8230211248,90901.87760167231
2014-08-11,6656734.440754626,455551.4094336804,4856494.820506651,6026280.536424886,13278930.89935519,395161.76604976255,3655518.4706531824,24045101.65793508,1206428.0257644907,91623.53857348741
2014-08-12,6572678.358990349,452904.5274286344,4817716.945047952,6015037.475722602,13350236.953512881,406114.4627017618,3622382.9645159715,23980842.983548574,1206704.6237069662,90755.71841750723
2014-08-13,6673763.043525837,454746.7728687915,4854754.048289161,6127468.082745453,13424412.16614084,409573.20901291945,3660719.428206345,24131603.71960922,1210392.5962733077,90481.66994719769
2014-08-14,6687168.539324451,455495.1850788554,4868064.257266471,6190429.222678251,13397084.456225276,412743.726464814,3666853.2623968045,24061166.326531705,1211406.7887290518,90760.28589201238
2014-08-15,6575214.533871167,454919.48337880627,4829869.744548974,6208418.119801907,13298314.304673309,412743.726464814,3654585.594015885,24061166.326531705,1202740.053198149,89020.07810554684
2014-08-18,6707095.6276737405,459985.6583392384,4895263.379959234,6355702.215001844,13482841.412579354,404096.8606869198,3708728.4765816745,24245292.14352381,1196470.4998353685,89522.50030111434
2014-08-19,6766514.582024351,464073.14040958707,4925356.026342717,6431030.721707155,13518497.567421567,412167.2687462877,3731612.3964460823,24299664.868004695,1194073.3176672463,88549.62823151548
2014-08-20,6749485.979253139,464015.57023958216,4908573.588936544,6405171.682091899,13561441.111574596,419084.76136860304,3707312.9763838765,24234170.44987999,1192505.9293265513,88937.86356445399
2014-08-21,6807093.380117451,467124.3594198473,4968180.176965365,6431030.721707155,13739461.6218817,426002.25399091834,3737746.230636542,24709931.78908777,1174342.664437319,88563.33065503096
2014-08-22,6773398.485272287,465627.53499971965,4922462.502651997,6398425.845670528,13667889.048293317,431190.37345765484,3728899.354400302,24602422.083864193,1178860.4308310873,88430.87389438135
2014-08-25,6882816.315844752,471269.411660201,5025471.946041611,6469257.128094925,13901345.77014342,436090.26406512817,3757563.23340572,25167156.972222522,1177754.1255859183,88303.14953303593
2014-08-26,6950206.105535078,475356.89373054967,5083921.1245941445,6581687.735117777,14095762.906399861,439549.0103762858,3776200.6526767327,25498336.294060666,1183562.2281230544,88430.87389438135
2014-08-27,6934626.745552906,475759.884920584,5087972.057761152,6709858.627123829,14091728.815888515,439260.7815170227,3782806.3202664587,25662690.211241536,1181810.5781515373,88517.54399672292
2014-08-28,6849846.042394109,474493.34118047595,5055564.592425094,6639027.344699432,13934008.89009012,435225.57748733874,3768769.276638291,25139970.609982077,1188079.6412074936,89105.98837577867
2014-08-29,6840788.274962613,475644.7445805742,5069453.506140548,6649146.099331489,13922427.146364,435802.03520586505,3767117.8597408594,25254894.777634867,1185406.0701983357,88485.61290638655
2014-09-01,6862526.916798202,476853.7181506773,5069453.506140548,6640151.65076966,13967582.933700668,435225.57748733874,3752137.1493141595,25141206.353720278,1185406.0701983357,88485.61290638655
2014-09-02,6887888.66560639,477832.4110407608,5067138.687187972,6615416.917224633,13978904.41352283,428596.31372428656,3740459.2726823227,25287024.114828117,1165031.6152664777,86993.97482924518
2014-09-03,6969408.572489848,480480.6388609867,5116907.294668347,6685123.893578801,14166684.820228348,432631.5177539705,3754614.274660307,25749192.272915676,1169825.604662209,87162.7534495945
2014-09-04,7048392.3044924885,485374.1033114041,5203134.300651788,6804300.337023024,14443605.614039397,442719.52782818035,3801089.8644880215,26465923.641072854,1166322.3047191743,86962.04373890882
2014-09-05,7065420.9072637,484798.401611355,5192138.910627054,6798678.806671882,14508281.194172896,446754.7318578643,3798258.8640924245,26414022.40406837,1166967.6494455228,87044.1522569166
2014-09-08,7066507.83935548,484395.41042132064,5179986.111126032,6776192.6852673115,14427339.120042037,448195.87615418,3786345.0707609546,26349763.72968186,1154890.4838524305,86154.64331183229
2014-09-09,7037160.672877435,481689.61243108986,5154523.1026477,6676129.445016973,14237866.997960793,436378.4929243913,3761927.692348932,26152044.731569536,1149451.1497303506,85958.49518548037
2014-09-10,7032812.9445103165,482495.5948111586,5153944.3979095565,6653643.323612402,14224203.143003011,439260.7815170227,3756383.649907555,26076664.363539215,1146408.8103061367,86013.23419748557
2014-09-11,7016871.273830885,481459.33175107016,5138898.074717815,6655891.935752859,14148075.951095369,437819.637220707,3742700.4813288366,26055656.71998978,1140785.0919765288,84539.84245767925
2014-09-12,6992234.146417217,481113.91073104076,5140634.1889322465,6619914.141505547,14171499.702451566,435513.80634660186,3742936.3980284696,26044535.02634596,1133870.684194224,84599.14305401819
2014-09-15,7000929.603151453,480998.7703910309,5125009.161002361,6543461.328730008,14103961.21937453,432343.2888947074,3752491.024363609,25772671.403941516,1137281.7920334942,84644.75889735586
2014-09-16,6976654.786435045,480653.3493710014,5104754.495167325,6549082.85908115,14054771.341526514,419949.4479463924,3736684.6054881937,25696055.29217299,1138756.8656937194,85100.91733073241
2014-09-17,7007079.404961706,481171.4188493654,5127372.69845198,6586165.860857004,14205869.902751451,422253.69731784036,3754799.711465371,26062485.239057075,1138019.3288636068,85132.84842106877
2014-09-18,7091471.50158923,485949.17070538853,5166809.56571753,6658084.40975563,14289234.6261859,413612.76217491046,3785938.7498444384,26081117.27025457,1129998.6158361332,84170.35412664423
2014-09-19,7115376.559003035,488194.13844496565,5165069.703926403,6669321.683021041,14372729.607000714,427726.2895750293,3806303.4441455784,25937029.56232727,1120410.6370446705,81109.53103868745
2014-09-22,7065393.257137806,485891.60743001476,5141871.546711373,6619877.680653236,14244686.602100614,422829.7596607024,3799436.2797882175,25646369.875646338,1121793.5186011314,80735.48112331868
2014-09-23,6949852.146304416,482322.6843568408,5051978.687503133,6517618.493938001,14048258.472508198,410156.38811773853,3762495.671521034,25283666.33500175,1125665.586959222,80799.3433039914
2014-09-24,7006717.207122103,485200.8481255295,5116353.573774841,6469298.218896736,14127975.989292389,411308.5128034625,3782623.56705123,25648854.14647267,1123452.9764688844,80493.7171536291
2014-09-25,6890089.502769902,480538.22282025387,5046759.102129751,6383894.942079619,14021295.194772366,403531.67117482563,3772322.8205151884,25276213.522522755,1125849.9711667502,79289.45888951495
2014-09-26,6876688.1827045875,481862.17815385066,5091995.5086990595,6426596.580488177,14111693.816746598,402379.5464891016,3784044.359676891,25811573.885597467,1119304.3317995016,79736.49415422398
2014-09-29,6832500.046273009,481344.1086754867,5051398.733572757,6411988.125243144,13921908.813552862,393162.54900330974,3774454.00945368,25488618.678174205,1122438.86332748,79900.71119023954
2014-09-30,6874877.193506572,485143.28485015564,5119833.297357095,6452442.308998621,14144127.904457813,398635.14126049867,3804290.6545925587,25924608.208195608,1115985.4160639953,77574.30318001905
2014-10-01,6804248.614783966,479905.0267911424,5060677.996458769,6387266.124059241,14024421.37190116,395466.7983747577,3778716.3873306625,25746982.844112813,1119765.292318322,78504.86638410726
2014-10-02,6676030.579564466,467586.48586115503,4916849.421725583,6177129.113996068,13594181.244551186,395466.7983747577,3699625.597835538,24720978.99283738,1119396.5239032658,77551.49525835023
2014-10-03,6676030.579564466,473457.9399492798,4963245.736155643,6245676.4809150705,13776150.804922944,392298.4554890168,3740591.7852087617,25058839.825218637,1099114.2610751716,76543.38512058802
2014-10-06,6659007.28110312,474666.7687321291,4968465.321529025,6226573.116363874,13858082.697173363,389994.20611756877,3742604.574761781,24981827.42960232,1112482.116120961,78368.01885409428
2014-10-07,6581859.141267658,467989.42878877145,4880312.3241119115,6204098.569833052,13580504.219612721,378472.95926032896,3685654.470349873,24566954.20160475,1117091.721309164,78418.1962817657
2014-10-08,6529702.652364811,464765.8853678402,4834495.963612228,6063632.654015423,13489714.825497394,378760.9904317599,3664342.580964959,24345854.098061133,1111191.426668264,77615.35743902295
2014-10-09,6535135.619958858,463499.4933096172,4799118.773859307,5940022.6480959095,13403875.211835984,385097.67620324186,3649779.4565519346,24066373.630098697,1128984.5026947283,79221.03512450847
2014-10-10,6381563.735967141,455383.07148191525,4721404.947188957,5868104.099197283,13234931.389500862,379337.05277462193,3592237.355212668,23867631.963992074,1125665.586959222,78696.4529261254
2014-10-13,6380839.340287934,454116.6794236922,4731844.11793572,5878217.645136152,13274138.860991126,376744.772231743,3577319.0326432283,23739692.016435936,1133317.5315716392,78888.03946814357
2014-10-14,6403295.606343327,452677.59753934795,4741123.380821732,5905187.100973138,13311262.214395529,355142.4343744183,3572701.4566098303,23733481.339370105,1137281.792033494,79157.17294383576
2014-10-15,6211692.949193283,437028.1997930585,4568792.742698606,5708534.818828456,12790952.2907058,326650.4562519973,3452030.916369989,22763373.58168716,1146961.9629287207,79439.99117252922
2014-10-16,6233787.017409073,432928.173077241,4544422.753469073,5528738.446581891,12614887.82157847,325499.265216748,3418959.1278366735,22399427.905629408,1143643.0471932145,79316.82839551756
2014-10-17,6405830.991220549,445690.22806591244,4677877.456392705,5680441.635664931,12960972.75566906,348523.08592173463,3539036.9836941967,23188183.892990064,1141614.8209104051,78833.30045613839
2014-10-20,6317816.916196994,442340.9104670756,4627396.764417245,5661338.271113733,12981075.639084347,350537.6702334209,3517937.4196836944,23000621.445601936,1146869.7708249567,78933.65531148123
2014-10-21,6438066.598945226,454121.268918157,4733000.051078554,5814165.187523314,13269742.533616247,371834.7043855335,3587874.176797158,23585667.225203305,1153323.2180884413,79845.97217823437
2014-10-22,6465593.634755061,455738.1808624231,4759110.753824482,5827649.9154418055,13375512.606487516,371546.9066267212,3621894.2603421817,23881295.453536905,1147607.3076550693,78395.38836009688
2014-10-23,6553969.907618219,456719.87740001315,4821196.202575911,5851248.189299168,13514787.485050928,370107.91783265956,3631969.8948415793,24127238.26534385,1132579.994741527,78066.95428806575
2014-10-24,6515214.738780687,456257.9025587943,4791604.072797192,5813041.460196773,13526612.71058933,372410.2999031582,3644534.80374671,24181892.22352317,1135069.1815431567,78167.3091434086
2014-10-27,6451105.721170937,454929.72489029,4750987.424081304,5763597.457828967,13332022.054785168,357444.81644491694,3626280.124771331,23644047.589622125,1132856.7507499272,78057.92686718902
2014-10-28,6571355.403919169,462032.5880740303,4772456.224116845,5889454.918401563,13620426.166527327,357444.81644491694,3685192.95237369,24145870.296541344,1132948.9353663118,78345.05534226539
2014-10-29,6573528.590956788,461917.09436372557,4766653.845728861,5846753.279993003,13380768.262282362,351976.6590274826,3692068.0912085725,23778198.214244094,1128616.2583962372,78500.01356690978
2014-10-30,6596347.0548517825,464919.9308316483,4804369.305250757,5754607.639216639,13416900.895871926,336723.37781042897,3694675.9024907695,23831610.03701025,1104463.888903481,74703.53706312228
2014-10-31,6743399.377730644,473581.9591045022,4909392.354073267,5869227.826523825,13704122.485060247,340176.95091617695,3731777.9448238444,24484973.264335766,1079574.042479648,73272.45228258295
2014-11-03,6703557.6153743025,471041.0974777984,4862973.326969395,5854619.371278791,13577329.789009593,347947.49040410994,3698113.4719082112,24046499.463488035,1078006.9040011107,73719.09657714618
2014-11-04,6645605.961037805,464804.4371213435,4784641.218731611,5690555.1816038,13305875.16720581,356005.82765085524,3681518.3092033216,23473875.03801833,1076163.2116734195,72588.81305621064
2014-11-05,6744485.971249454,472658.00942206447,4880960.699972146,5788319.45901287,13456712.488517884,358596.00748016627,3742446.263705559,24080037.119643524,1055882.5960688149,70268.9972813873
2014-11-06,6794107.075275079,476469.3018621202,4904750.451362881,5819783.824156019,13430434.209543657,360610.59179185255,3744935.538111293,23909864.56803973,1053024.8729608932,70150.49981548278
2014-11-07,6731084.651184139,474274.9213663305,4861232.613453001,5779329.640400541,13264092.703636788,337874.5688456783,3719450.109671641,23675100.974951286,1078191.2732338796,71549.68143212475
2014-11-10,6766942.237304846,478317.2012269957,4898948.072974896,5890578.645728104,13456712.488517884,334996.591257555,3745646.7593700737,23867631.963992074,1068972.8115954231,71358.2624487405
2014-11-11,6784327.733605796,478605.9355027575,4925639.013559623,5887207.463748481,13543168.026343096,329816.231598933,3759989.7214221573,23889990.40142907,1071922.7193197291,71390.16561263788
2014-11-12,6667700.029253595,474852.3899178541,4850208.094515831,5732133.092685818,13294575.507246891,323772.47866387403,3717672.0565246884,23222963.68455872,1068327.5192807312,71185.07384472618
2014-11-13,6702833.219695096,475429.85846937774,4860072.137775403,5789443.186339411,13279596.888231581,327226.051769622,3752047.750699103,23275133.37191171,1070355.5808411916,71175.95865504122
2014-11-14,6695589.262903034,475718.5927451395,4878059.510778154,5796185.550298657,13291027.939585373,332118.61366943165,3747187.738764099,23529771.13161082,1092387.7041571029,74334.37188088124
2014-11-17,6740863.992853423,478143.96066153864,4902429.500007687,5817536.3695029365,13527006.884773945,327801.64728724665,3758093.131398741,23835336.443249747,1090544.0118294116,73163.07000636337
2014-11-18,6848798.949055148,481782.0125361373,4945947.337917567,5871475.281176906,13666938.720311714,340752.54643380165,3793654.1943377904,23959549.984566387,1103173.304274097,73696.30860293377
2014-11-19,6854231.916649195,482532.721653118,4951182.375673802,5862485.462564578,13637961.016779827,350859.61348904157,3806486.24836355,24026625.296877373,1100315.5811661754,74243.2199840316
2014-11-20,6871979.610789747,481551.02511552785,4915700.4531037705,5837763.461380675,13408773.725209448,354324.89362226665,3784030.153818471,23799314.51626792,1097642.2272910231,73527.67759376192
2014-11-21,7049818.750034872,489289.103705944,5044249.713562407,5981600.559177928,13858059.846787931,366742.1474329899,3845457.6717010424,24727189.66990321,1103909.7284628921,74703.24559395964
2014-11-24,7088211.721032802,488596.1414441158,5073333.2566525955,5993961.559769879,13993464.752382383,367319.6941218608,3839992.1672085896,24754516.648992874,1102066.3457652836,74616.67275673579
2014-11-25,7132762.055303984,488769.3820095728,5086711.686474083,6027673.37956611,14064328.409201272,359234.04047766887,3866606.7977805356,24850161.075806685,1103356.7136536094,75423.16708245283
2014-11-26,7185280.742046434,489751.078547163,5077986.623547026,5946765.012055156,14007690.170479856,365298.28071081283,3869101.9193966556,24760727.326058704,1102895.8679792073,75400.38475686758
2014-11-27,7221500.526006745,491714.4716223432,5088456.699059494,5942270.102748992,14101472.55645578,354613.6669667021,3896548.2571739745,24997975.189973485,1102895.8679792073,75400.38475686758
2014-11-28,7225484.702242379,492003.205898105,5098926.774571963,5816412.642176395,14173126.51428008,363276.8672997648,3899756.2706804145,24887425.138201676,1083171.6731147957,70575.0881979165
2014-12-01,7214618.767054287,489115.863140487,5084385.003026867,5731009.3653592765,14031004.0501396,362699.320610894,3884310.2797234813,24482488.993509434,1122620.0628436191,75856.03126857213
2014-12-02,7201579.644828575,495006.0423660277,5096018.420262943,5837763.461380675,14156003.32582942,371940.06763282756,3893815.504927748,24586828.368215412,1105292.2654860986,74762.47964048124
2014-12-03,7232366.461194838,495063.78922118,5100090.11629557,5859114.280584955,14335006.503555942,379448.17458814866,3912588.3247061744,24815381.284238026,1113863.9950299785,74539.21284974602
2014-12-04,7138195.0228980305,489173.60999563936,5020982.879090255,5810794.00554369,13980161.352124562,379448.17458814866,3875042.685149322,24179407.952696837,1112942.303681174,75272.80373359032
2014-12-05,7310601.19454911,497835.63826849335,5133827.026280189,5918671.828891629,14358452.100049922,385223.6414768571,3955361.8381253732,24934626.283901997,1096904.8742119796,73796.50903566761
2014-12-08,7263515.475400706,493735.6115526758,5083221.66130326,5851248.189299168,14248468.543462988,386956.2815434697,3945500.1669759466,24793022.84680103,1101144.6544164794,73887.63833800852
2014-12-09,7112841.174125813,483687.6587561652,4956999.084291839,5707411.091501915,13816437.327169402,335554.626233964,3862091.815808509,24106121.96332002,1135062.896052477,77828.9806642528
2014-12-10,7109581.393569386,481666.5188258326,4914537.111380163,5593914.631521271,13705136.60224011,331511.7994118681,3865537.4599450557,23877569.047297407,1132666.498545586,78065.91685033916
2014-12-11,7153407.332161361,481551.02511552785,4908720.402762125,5530985.901234973,13756769.601260563,300324.2782128421,3873973.347313842,23872600.50564474,1129164.0714201294,77728.7384316778
2014-12-12,6946592.365747987,469250.94496807526,4775517.775409059,5424231.805213574,13341334.706080694,298591.6381462296,3772505.0682582976,23136014.205637075,1126306.8282388363,77546.47982699597
2014-12-15,6765493.445946434,457701.57393760333,4659183.603048302,5270281.161477453,13058406.94614209,310142.5719236466,3707394.2756090728,22488861.655377388,1112665.7962765328,75304.69898940965
2014-12-16,6928482.473767832,466883.3239068285,4764466.029034787,5332086.164437209,13294575.229926966,305233.4250682444,3774524.9286142043,23114897.903613247,1100407.3013374358,71604.84931436875
2014-12-17,6936081.081034864,466075.26771512424,4784233.185226023,5323098.240013379,13286619.170543408,317174.8090642349,3766209.165387471,23104975.21724123,1100775.9778769575,72406.78717496875
2014-12-18,7099993.894937978,481082.0255610601,4942370.434755915,5527573.520655514,13691052.189207654,315718.5427232604,3859820.899996982,23680491.02681821,1101144.6544164794,72420.45657031989
2014-12-19,7084434.841962627,483390.757537358,4940044.88696871,5483757.389089342,13648619.87249534,310475.9838957524,3895459.88525441,23639559.945533637,1102250.6840350444,72862.43368667329
2014-12-22,7156440.691778786,487373.3201964717,4954579.560638738,5487127.860748278,13724600.239608327,317757.31560062466,3903656.8518636185,23702817.071155246,1087319.2841844151,71304.12261664376
2014-12-23,7186111.443964338,492856.55864017905,5024345.994254866,5581501.067198494,13836382.87394733,315427.28945506556,3937513.887858175,23975690.946385708,1085660.2397565674,71673.19629112445
2014-12-24,7186111.443964338,491875.3475502525,5006904.385850834,5538808.4261853015,13841421.711556917,315427.28945506556,3928604.141543818,23975690.946385708,1081604.7978218284,71413.47777945285
2014-12-25,7186111.443964338,491875.3475502525,5006904.385850834,5538808.4261853015,13841421.711556917,315427.28945506556,3928604.141543818,23975690.946385708,1081604.7978218284,71413.47777945285
2014-12-26,7186111.443964338,491875.3475502525,5006904.385850834,5538808.4261853015,13841421.711556917,315427.28945506556,3928604.141543818,23975690.946385708,1101701.0942443255,73408.82756686037
2014-12-29,7195881.081879093,493087.4318378088,5027834.315935672,5497239.275725087,13719561.40199874,302612.1456544904,3938107.870945799,23793361.5842999,1089348.324883708,71718.7025186225
2014-12-30,7123513.393621648,487315.60189706425,4940626.273915512,5403989.559827849,13599822.708276179,299117.1064361517,3897717.0209873808,23651963.30349866,1106402.5213890383,73982.83230022418
2014-12-31,7123513.393621648,490605.5449632887,4973183.942936372,5400619.0881689135,13584043.190498784,299117.1064361517,3903062.868775995,23651963.30349866,1091376.3914951528,70907.80694291806
2015-01-01,7123513.393621648,490605.5449632887,4973183.942936372,5400619.0881689135,13584043.190498784,299117.1064361517,3903062.868775995,23651963.30349866,1091376.3914951528,70907.80694291806
2015-01-02,7069237.627428564,487431.03849587915,4943533.208649517,5463534.559135724,13690256.583269298,305815.93160463416,3898311.0040750043,23733825.4660678,1093312.2732606225,71677.70218052508
2015-01-05,6858647.654599397,474271.26623098156,4780744.863545217,5291640.5045299735,13176825.551050296,286010.7093673817,3811589.4732819297,22596437.540675364,1109813.3606901043,73704.94111978615
2015-01-06,6868779.13095544,471385.3512606093,4748768.581471158,5216366.637480396,13037727.112827739,286010.7093673817,3790206.082127473,22530699.743460756,1124009.8269702168,75636.5126034866
2015-01-07,6876739.576663759,474790.7309256486,4780163.4765984155,5182661.9208910335,13019295.575255828,283971.93649001746,3794363.963740839,22512094.706513222,1115989.745370413,75212.84244314664
2015-01-08,7128217.293358382,488354.5312863983,4955742.334532339,5336580.126649124,13356499.892129002,277564.36458972987,3900686.9364254996,23309630.623664077,1113961.6787589684,74488.50313675897
2015-01-09,6963942.641013981,479639.068075874,4856325.166629356,5272541.165129335,12831134.77083466,286301.96263557655,3858514.13720421,22543103.101425774,1120967.72705305,74647.94889602669
2015-01-12,7082263.811314904,482871.29284269095,4915626.635203065,5288270.032871037,12938011.168553801,301447.1325817108,3867423.883518567,22744037.500459116,1136362.5963308343,75326.73227119501
2015-01-13,7195157.404996519,489104.8691786951,4986555.842712796,5424212.389781468,13159587.422385918,313388.5165777013,3931574.0569819375,23178155.029234853,1137837.5538664304,78014.53221313666
2015-01-14,7117000.301678478,482852.84812634584,4910966.726626898,5498362.766278066,13061440.932841819,303918.7974743147,3888787.8822384826,22880474.438074347,1137929.7387124053,77244.63697552963
2015-01-15,7247623.978983167,490494.2071903282,5024931.855494867,5570266.161668707,13204681.755419694,302143.2251424297,3942270.600667801,23371647.41348918,1165861.7470427568,77777.64137079603
2015-01-16,7382227.879142015,499756.46060121607,5092380.605233054,5639922.5759533895,13320998.60856858,294153.14964894723,4001101.590940052,23849176.695142493,1177108.298251677,80811.66639000473
2015-01-19,7411536.792886281,502419.3584568463,5108661.337928478,5585995.02941041,13453628.99984439,299479.8666446022,4033785.474424636,24145616.950506497,1177108.298251677,80811.66639000473
2015-01-20,7416964.36950559,505371.7017315668,5169132.630797196,5678121.254754668,13613183.360549191,299183.9379226214,4045076.2705374924,24372598.40126638,1193056.2766053102,81759.2297593672
2015-01-21,7452786.375193025,508960.8249282859,5213904.645709613,5789346.819499565,13684007.989490474,287346.7890433881,4067657.8627632046,24765784.84875755,1192595.3523754363,82816.12736365612
2015-01-22,7557719.523166321,516775.8512437225,5294726.854447612,5926412.666962975,13930037.365307102,289418.2900972539,4109255.532652675,25359905.695282057,1199048.2915936694,83576.91141501926
2015-01-23,7717290.275773988,524590.8775591591,5397062.888533136,5956746.911893401,14023143.89998272,307765.8708600655,4165709.513216956,25424403.156700168,1191581.3190697138,83294.4646414593
2015-01-26,7819328.716216986,530090.3405218737,5436601.810793452,6023032.854519148,14191584.496903,297112.43686875555,4219786.484073267,25723324.083657175,1179412.919401046,81832.51903754938
2015-01-27,7696303.64617933,524590.8775591591,5377874.8821421005,5932030.119727869,14057097.28014933,280836.3571598098,4194233.629712593,25578204.79546643,1190751.655455941,82292.50815279828
2015-01-28,7738638.743809935,521985.8687873469,5361594.149446676,5837656.913277652,13828177.22480728,247692.34029795657,4209089.940387404,25409519.127142143,1185404.9343894052,82287.95380512257
2015-01-29,7769033.172878061,522564.75962552737,5388922.522185423,5874732.101525951,13925527.932003723,258049.8455672857,4216815.221938306,25521149.348827332,1156551.077599306,76321.75834991387
2015-01-30,7739724.259133796,520191.3071889873,5358105.421011942,5781482.385628714,13777247.15455737,247100.4828539949,4196016.38699357,25410759.462938644,1178583.2557872732,78298.3452411815
2015-02-02,7821861.585305997,520364.97444044147,5383107.974794201,5853385.781019355,13681885.90323006,261009.13278709401,4201364.658836503,25415720.806124654,1176463.0043298537,78494.18219123795
2015-02-03,7889887.212267996,526385.4391575186,5439509.084489063,5961240.874105317,14072482.405537322,299479.8666446022,4226917.513197177,26035888.704375707,1161252.5047440187,78812.98652853919
2015-02-04,7890249.050709283,524880.3229782493,5460441.455097466,5927536.157515953,14002320.928552417,299775.79536658304,4232860.037467102,25971391.242957596,1165032.0834289836,79150.00825654334
2015-02-05,7891334.5660331445,526095.9937384283,5472070.549879911,5911807.28977425,13956430.813170986,290306.0762631964,4227511.765624169,25829992.962156355,1163372.7562014381,78243.6930690727
2015-02-06,7851894.175932837,525459.2138164298,5455208.362445366,5916301.2519861655,14012135.577506827,278172.9986619823,4219192.231646275,25749371.135383718,1137468.8144825313,75957.41053585534
2015-02-09,7728869.105895179,521117.53253007616,5411017.802272071,5870238.139314036,13750323.185128378,267519.56467067235,4177594.561756805,25263159.503154892,1143829.5688547895,77669.84526193049
2015-02-10,7779526.487675391,524185.6539724327,5461022.909836588,5876979.082631909,13937729.9280011,292377.57731706224,4211466.950095373,25696036.696134128,1135348.5630251118,76772.63876981132
2015-02-11,7784230.387412125,529743.0060189654,5439509.084489063,5799458.234476374,13739182.23226121,276397.4263300973,4204930.173398457,25512466.998251818,1123733.2724322923,76262.55183012936
2015-02-12,7896762.142652453,533100.5728804122,5495328.739444803,5902819.365350421,13993036.80116311,298000.22303469805,4237614.056883041,26054493.741323236,1124747.3057380146,76412.8453034285
2015-02-13,7939459.078724346,538252.7013402185,5533704.752226875,5997192.571800636,14257369.170975802,316051.8750755288,4247716.348141912,26267831.4983216,1130647.1358803993,78690.01914129441
2015-02-16,7906893.6190084955,535763.4707360425,5526727.295357407,5999439.552906594,14181371.956774762,305694.3698061997,4234048.542321086,26252947.468763575,1130647.1358803993,78690.01914129441
2015-02-17,7872157.128644922,536573.9179094952,5528471.659574774,6088195.306591916,14177923.566601591,295928.7219808322,4247122.095714919,26329848.288146704,1113685.124221044,74518.23667032407
2015-02-18,7927880.248603155,540973.0136766065,5580210.248186988,6165716.154747451,14307886.760832904,297114.8090428797,4273265.544541368,26845827.97949158,1105941.5971591643,74008.14973064211
2015-02-19,7959722.031436431,544040.8041457762,5620903.520129179,6132011.438158088,14467025.366014102,298300.8961049271,4307727.36344896,26994668.275071833,1112763.2757612963,74559.22579940566
2015-02-20,7995905.875565154,544040.8041457762,5618578.1903039105,6144369.834240855,14422599.172067685,299486.9831669745,4307727.36344896,27055444.729100436,1110274.284919978,74067.35625042663
2015-02-23,8046925.0957866525,550176.3850841157,5652876.805226615,6173580.588618303,14563834.684165997,299486.9831669745,4344565.859522592,27225370.733221225,1106402.521389038,73980.87682015821
2015-02-24,8116036.238072513,555906.7861491685,5681943.428042465,6285929.6439161785,14662898.465891294,333883.50796634983,4357637.583935817,27472197.556725144,1103268.2366258963,73680.47458869946
2015-02-25,8114950.722748651,553880.8867827357,5677874.100848246,6271324.266727455,14648178.144912032,324691.3332354823,4363579.276850918,27212967.375256203,1107140.0001568361,74781.94943738153
2015-02-26,8195278.856714416,558511.5139060107,5709266.053489365,6266830.30451554,14764879.78871158,315795.6802701266,4413489.497337775,27479639.571504157,1115067.896910665,75478.33642849044
2015-02-27,8238699.469668883,560074.350560116,5756935.31490736,6392661.246449161,14793259.506635558,309272.2014288658,4414083.666629286,27714063.037043054,1117833.442289908,75159.72800118572
2015-03-02,8250278.299790074,562158.1327655899,5717986.040334119,6344351.1526710745,14820843.531533632,297707.8525739034,4412895.328046265,27665689.940979473,1113316.384837145,74677.26381126713
2015-03-03,8172483.03491332,555443.723436841,5662759.456984004,6323004.832164478,14622318.121570088,300673.07022902195,4358231.753227327,27297310.20941835,1109905.5455360787,73999.0830160042
2015-03-04,8233271.893049574,559669.1706868295,5716242.042965169,6225261.154055325,14638497.213096842,296225.2437463441,4399229.43434153,27421343.789068557,1106771.260772937,73425.58784685569
2015-03-05,8319027.603634648,566036.2829813326,5768561.9640337,6333116.247141287,14741937.306464622,301859.1572910694,4434285.422540633,27781041.170054168,1102438.5730121236,73425.58784685569
2015-03-06,8362810.055030402,566904.5255669467,5773212.623684236,6388167.284237246,14709579.123411112,295632.2002153204,4435473.761123653,27814530.236559726,1073123.7919921505,71841.64880825503
2015-03-09,8380901.977094764,564936.5090395549,5741820.6710431175,6389290.774790225,14652819.687563151,286143.503718941,4412301.158754755,27977014.225901503,1075244.0434495702,71709.65388837164
