DATE,STU04 Index,STZ04 Index,STH05 Index,STM05 Index,STU05 Index,STZ05 Index,STH06 Index,STM06 Index,STU06 Index,STZ06 Index,STH07 Index,STM07 Index,STU07 Index,STZ07 Index,STH08 Index,STM08 Index,STU08 Index,STZ08 Index,STH09 Index,STM09 Index,STU09 Index,STZ09 Index,STH10 Index,STM10 Index,STU10 Index,STZ10 Index,STH11 Index,STM11 Index,STU11 Index,STZ11 Index,STH12 Index,STM12 Index,STU12 Index,STZ12 Index,STH13 Index,STM13 Index,STU13 Index,STZ13 Index,STH14 Index,STM14 Index,STU14 Index,STZ14 Index,STH15 Index,STM15 Index,STU15 Index,STZ15 Index,STH16 Index,STM16 Index,STU16 Index,STZ16 Index,STH17 Index,STM17 Index,STU17 Index,STZ17 Index,STH18 Index,STM18 Index,STU18 Index,STZ18 Index,STH19 Index,STM19 Index,STU19 Index,STZ19 Index,STH20 Index,STM20 Index,STU20 Index,STZ20 Index,STH21 Index,STM21 Index,STU21 Index,STZ21 Index,STH22 Index,STM22 Index,STU22 Index,STZ22 Index,STH23 Index,STM23 Index,STU23 Index,STZ23 Index,STH24 Index,STM4 Index,STU4 Index,STZ4 Index,STH5 Index,STM5 Index,STU5 Index,STZ5 Index,STH6 Index
2020-06-08,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,20385.0,20250.0,19740.0,,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-09,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19940.0,19800.0,19600.0,,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-10,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19655.0,19505.0,19365.0,,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-11,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,18470.0,18325.0,18200.0,,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-12,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,18980.0,18830.0,18455.0,,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-15,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19205.0,19055.0,18590.0,,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-16,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19570.0,19415.0,19280.0,,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-17,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19550.0,19400.0,19285.0,,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-18,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19505.0,19350.0,19250.0,,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-19,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19275.0,19170.0,,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-22,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19490.0,19390.0,,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-23,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19625.0,19525.0,,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-24,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19050.0,18945.0,,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-25,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19380.0,19275.0,,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-26,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19000.0,18895.0,18550.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-29,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19385.0,19280.0,18780.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-06-30,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19330.0,19210.0,18780.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-01,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19295.0,19175.0,18780.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-02,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19725.0,19595.0,19040.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-03,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19690.0,19560.0,18810.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-06,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19960.0,19835.0,18810.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-07,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19835.0,19705.0,18810.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-08,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19975.0,19845.0,18810.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-09,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19525.0,19395.0,18880.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-10,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19880.0,19750.0,18835.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-13,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19600.0,19470.0,18835.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-14,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19875.0,19745.0,18835.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-15,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,20160.0,20030.0,18835.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-16,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,20300.0,20170.0,18835.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-17,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,20375.0,20250.0,18835.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-20,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,20655.0,20530.0,19745.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-21,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,20555.0,20440.0,19745.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-22,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,20625.0,20510.0,19745.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-23,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,20240.0,20125.0,19825.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-24,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19990.0,19880.0,19535.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-27,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,20025.0,19920.0,19555.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-28,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19825.0,19725.0,19305.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-29,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19975.0,19860.0,19375.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-30,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19310.0,19205.0,18830.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-07-31,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19040.0,18935.0,18555.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-08-03,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19400.0,19305.0,18935.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-08-04,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19585.0,19490.0,19105.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-08-05,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19635.0,19540.0,19155.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-08-06,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19530.0,19450.0,19030.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-08-07,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19590.0,19515.0,18725.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-08-10,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19735.0,19660.0,19225.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-08-11,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19985.0,19910.0,19225.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-08-12,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,20425.0,20350.0,20135.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-08-13,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,20200.0,20130.0,20135.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-08-14,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19970.0,19895.0,19475.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-08-17,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19910.0,19840.0,19465.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-08-18,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19775.0,19710.0,19485.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-08-19,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19975.0,19910.0,19685.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
2020-08-20,27700,30575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16175.0,15495.0,18115.0,18475.0,21080.0,21805.0,21375.0,19155.0,22930.0,22365.0,22020.0,21305.0,18715.0,16460.0,16475.0,19110.0,20145.0,21025.0,22235.0,22075.0,22745.0,22510.0,21465.0,18420.0,20920.0,21390.0,22165.0,23750.0,15645.0,19630.0,19805.0,19735.0,19120.0,,,,,,,,,,,,,21805.0,21375,19155.0,22930.0,,,,
