DATE,EURUSD Curncy,USDEUR Curncy
2012-09-11,1.2854,0.7779
2012-09-12,1.2899,0.7752
2012-09-13,1.2989,0.7698
2012-09-14,1.3129,0.7616
2012-09-17,1.3116,0.7624
2012-09-18,1.3047,0.7664
2012-09-19,1.3048,0.7663
2012-09-20,1.2968,0.7711
2012-09-21,1.2979,0.7703
2012-09-24,1.293,0.7733
2012-09-25,1.2898,0.7751
2012-09-26,1.2872,0.777
2012-09-27,1.2912,0.7745
2012-09-28,1.2859,0.7776
2012-10-01,1.2888,0.7758
2012-10-02,1.2919,0.774
2012-10-03,1.2905,0.7748
2012-10-04,1.3017,0.768
2012-10-05,1.3043,0.7673
2012-10-08,1.2967,0.7711
2012-10-09,1.2884,0.7762
2012-10-10,1.2874,0.7767
2012-10-11,1.2927,0.7733
2012-10-12,1.295,0.772
2012-10-15,1.2948,0.7723
2012-10-16,1.3053,0.766
2012-10-17,1.3118,0.7623
2012-10-18,1.3066,0.7651
2012-10-19,1.3023,0.7679
2012-10-22,1.3059,0.7657
2012-10-23,1.2986,0.77
2012-10-24,1.2973,0.7708
2012-10-25,1.2934,0.7729
2012-10-26,1.2937,0.7725
2012-10-29,1.2903,0.7749
2012-10-30,1.2958,0.7716
2012-10-31,1.2959,0.7717
2012-11-01,1.2942,0.7726
2012-11-02,1.2834,0.7787
2012-11-05,1.2795,0.7815
2012-11-06,1.2814,0.7804
2012-11-07,1.2771,0.783
2012-11-08,1.2746,0.7843
2012-11-09,1.2712,0.7869
2012-11-12,1.2709,0.7865
2012-11-13,1.2704,0.7871
2012-11-14,1.2735,0.7851
2012-11-15,1.278,0.7822
2012-11-16,1.2742,0.7846
2012-11-19,1.2813,0.7804
2012-11-20,1.2816,0.7802
2012-11-21,1.2829,0.7794
2012-11-22,1.2884,0.7761
2012-11-23,1.2975,0.7706
2012-11-26,1.2971,0.7708
2012-11-27,1.2942,0.7726
2012-11-28,1.2952,0.772
2012-11-29,1.2979,0.7705
2012-11-30,1.2986,0.7698
2012-12-03,1.3053,0.7661
2012-12-04,1.3094,0.7636
2012-12-05,1.3067,0.7653
2012-12-06,1.2969,0.7711
2012-12-07,1.2926,0.7733
2012-12-10,1.2941,0.7726
2012-12-11,1.3005,0.7689
2012-12-12,1.3073,0.7648
2012-12-13,1.3077,0.7646
2012-12-14,1.3162,0.7597
2012-12-17,1.3163,0.7596
2012-12-18,1.3228,0.7559
2012-12-19,1.3226,0.756
2012-12-20,1.3244,0.755
2012-12-21,1.3187,0.7581
2012-12-24,1.3185,0.7582
2012-12-25,1.3182,0.7584
2012-12-26,1.3223,0.7562
2012-12-27,1.3236,0.7553
2012-12-28,1.3216,0.7565
2012-12-31,1.3191,0.7577
2013-01-01,1.3204,0.7575
2013-01-02,1.3186,0.7584
2013-01-03,1.3048,0.7663
2013-01-04,1.3067,0.7651
2013-01-07,1.3116,0.7624
2013-01-08,1.308,0.7644
2013-01-09,1.3064,0.7655
2013-01-10,1.3271,0.7535
2013-01-11,1.3342,0.7494
2013-01-14,1.3381,0.7473
2013-01-15,1.3305,0.7516
2013-01-16,1.3289,0.7525
2013-01-17,1.3375,0.7475
2013-01-18,1.332,0.7509
2013-01-21,1.3312,0.7511
2013-01-22,1.3322,0.7505
2013-01-23,1.3317,0.7508
2013-01-24,1.3376,0.7475
2013-01-25,1.3463,0.7428
2013-01-28,1.3455,0.7432
2013-01-29,1.3492,0.7412
2013-01-30,1.3566,0.7371
2013-01-31,1.3578,0.7362
2013-02-01,1.3639,0.7331
2013-02-04,1.3514,0.74
2013-02-05,1.3583,0.7362
2013-02-06,1.3522,0.7394
2013-02-07,1.3397,0.7463
2013-02-08,1.3363,0.7481
2013-02-11,1.3406,0.746
2013-02-12,1.3453,0.7432
2013-02-13,1.3451,0.7434
2013-02-14,1.3362,0.7484
2013-02-15,1.3358,0.7482
2013-02-18,1.335,0.7488
2013-02-19,1.3387,0.7468
2013-02-20,1.3283,0.7528
2013-02-21,1.3189,0.7581
2013-02-22,1.3192,0.758
2013-02-25,1.3062,0.7655
2013-02-26,1.3061,0.7656
2013-02-27,1.3138,0.7613
2013-02-28,1.3056,0.7655
2013-03-01,1.302,0.7678
2013-03-04,1.3025,0.7677
2013-03-05,1.3051,0.7662
2013-03-06,1.2966,0.7713
2013-03-07,1.3106,0.7629
2013-03-08,1.3004,0.769
2013-03-11,1.3046,0.7665
2013-03-12,1.3033,0.7673
2013-03-13,1.2961,0.7715
2013-03-14,1.3004,0.7689
2013-03-15,1.3075,0.7645
2013-03-18,1.2956,0.7718
2013-03-19,1.2882,0.7762
2013-03-20,1.2932,0.7732
2013-03-21,1.2898,0.7752
2013-03-22,1.2988,0.7696
2013-03-25,1.2852,0.778
2013-03-26,1.286,0.7775
2013-03-27,1.278,0.7824
2013-03-28,1.2815,0.7802
2013-03-29,1.2818,0.78
2013-04-01,1.2848,0.7783
2013-04-02,1.282,0.7801
2013-04-03,1.2849,0.778
2013-04-04,1.2935,0.773
2013-04-05,1.299,0.7695
2013-04-08,1.3008,0.7687
2013-04-09,1.3082,0.7644
2013-04-10,1.307,0.7651
2013-04-11,1.3099,0.7632
2013-04-12,1.3112,0.7624
2013-04-15,1.3035,0.7671
2013-04-16,1.3177,0.7589
2013-04-17,1.3032,0.7673
2013-04-18,1.305,0.7661
2013-04-19,1.3051,0.7661
2013-04-22,1.3066,0.7653
2013-04-23,1.2995,0.7692
2013-04-24,1.3015,0.7683
2013-04-25,1.3011,0.7685
2013-04-26,1.303,0.7674
2013-04-29,1.3098,0.7634
2013-04-30,1.3167,0.7594
2013-05-01,1.3179,0.7587
2013-05-02,1.3065,0.7654
2013-05-03,1.3114,0.7623
2013-05-06,1.3076,0.7647
2013-05-07,1.3078,0.7646
2013-05-08,1.3152,0.7603
2013-05-09,1.3043,0.7666
2013-05-10,1.2988,0.7698
2013-05-13,1.2974,0.7707
2013-05-14,1.2919,0.774
2013-05-15,1.2886,0.776
2013-05-16,1.2881,0.7763
2013-05-17,1.2838,0.779
2013-05-20,1.2882,0.7762
2013-05-21,1.2906,0.7747
2013-05-22,1.2858,0.7777
2013-05-23,1.2933,0.7731
2013-05-24,1.2931,0.7731
2013-05-27,1.293,0.7733
2013-05-28,1.2855,0.7778
2013-05-29,1.294,0.7728
2013-05-30,1.3049,0.7661
2013-05-31,1.2998,0.7693
2013-06-03,1.3075,0.7648
2013-06-04,1.308,0.7645
2013-06-05,1.3093,0.7636
2013-06-06,1.3245,0.7549
2013-06-07,1.3217,0.7565
2013-06-10,1.3257,0.7543
2013-06-11,1.3313,0.7508
2013-06-12,1.3337,0.7498
2013-06-13,1.3374,0.7476
2013-06-14,1.3345,0.7493
2013-06-17,1.3366,0.7481
2013-06-18,1.3392,0.7466
2013-06-19,1.3294,0.7521
2013-06-20,1.3219,0.7564
2013-06-21,1.3121,0.7621
2013-06-24,1.3119,0.7621
2013-06-25,1.3077,0.7644
2013-06-26,1.3011,0.7685
2013-06-27,1.3038,0.767
2013-06-28,1.3009,0.7686
2013-07-01,1.3063,0.7655
2013-07-02,1.2979,0.7705
2013-07-03,1.3008,0.7686
2013-07-04,1.2913,0.7742
2013-07-05,1.2828,0.7793
2013-07-08,1.287,0.777
2013-07-09,1.2781,0.7824
2013-07-10,1.2977,0.7706
2013-07-11,1.3096,0.7636
2013-07-12,1.3067,0.7651
2013-07-15,1.3062,0.7655
2013-07-16,1.3162,0.7598
2013-07-17,1.3124,0.7619
2013-07-18,1.3109,0.7628
2013-07-19,1.3142,0.7608
2013-07-22,1.3185,0.7584
2013-07-23,1.3222,0.7563
2013-07-24,1.32,0.7575
2013-07-25,1.3277,0.7532
2013-07-26,1.3278,0.7528
2013-07-29,1.3262,0.754
2013-07-30,1.3262,0.754
2013-07-31,1.3302,0.7517
2013-08-01,1.3206,0.7571
2013-08-02,1.3275,0.7529
2013-08-05,1.3258,0.7542
2013-08-06,1.3304,0.7516
2013-08-07,1.3335,0.7498
2013-08-08,1.338,0.7472
2013-08-09,1.3342,0.7494
2013-08-12,1.33,0.7519
2013-08-13,1.3263,0.754
2013-08-14,1.3255,0.7544
2013-08-15,1.3347,0.7493
2013-08-16,1.3329,0.7503
2013-08-19,1.3334,0.7499
2013-08-20,1.3417,0.7453
2013-08-21,1.3354,0.7487
2013-08-22,1.3356,0.7487
2013-08-23,1.3383,0.7473
2013-08-26,1.3367,0.748
2013-08-27,1.3393,0.7466
2013-08-28,1.3339,0.7497
2013-08-29,1.324,0.7552
2013-08-30,1.3222,0.7564
2013-09-02,1.3191,0.7578
2013-09-03,1.317,0.7593
2013-09-04,1.3207,0.7571
2013-09-05,1.312,0.7622
2013-09-06,1.3177,0.7588
2013-09-09,1.3254,0.7544
2013-09-10,1.3268,0.7537
2013-09-11,1.331,0.7512
2013-09-12,1.3298,0.7519
2013-09-13,1.3293,0.7521
2013-09-16,1.3333,0.75
2013-09-17,1.3358,0.7485
2013-09-18,1.3521,0.7395
2013-09-19,1.3529,0.7391
2013-09-20,1.3524,0.7393
2013-09-23,1.3493,0.7411
2013-09-24,1.3473,0.7422
2013-09-25,1.3526,0.7393
2013-09-26,1.3488,0.7414
2013-09-27,1.3522,0.7395
2013-09-30,1.3527,0.7393
2013-10-01,1.3526,0.7393
2013-10-02,1.3578,0.7364
2013-10-03,1.3618,0.7343
2013-10-04,1.3557,0.7378
2013-10-07,1.358,0.7363
2013-10-08,1.3573,0.7367
2013-10-09,1.3524,0.7394
2013-10-10,1.352,0.7396
2013-10-11,1.3543,0.7383
2013-10-14,1.3561,0.7375
2013-10-15,1.3523,0.7394
2013-10-16,1.3534,0.7389
2013-10-17,1.3675,0.7313
2013-10-18,1.3686,0.7307
2013-10-21,1.368,0.7309
2013-10-22,1.3781,0.7256
2013-10-23,1.3775,0.7259
2013-10-24,1.3801,0.7246
2013-10-25,1.3801,0.7245
2013-10-28,1.3784,0.7254
2013-10-29,1.3745,0.7275
2013-10-30,1.3735,0.728
2013-10-31,1.3583,0.7362
2013-11-01,1.3486,0.7414
2013-11-04,1.3514,0.74
2013-11-05,1.3474,0.7421
2013-11-06,1.3512,0.74
2013-11-07,1.3419,0.7451
2013-11-08,1.3366,0.7481
2013-11-11,1.3406,0.7459
2013-11-12,1.3435,0.7442
2013-11-13,1.3486,0.7415
2013-11-14,1.3461,0.743
2013-11-15,1.3495,0.741
2013-11-18,1.3505,0.7404
2013-11-19,1.3538,0.7386
2013-11-20,1.3438,0.744
2013-11-21,1.3481,0.7418
2013-11-22,1.3558,0.7376
2013-11-25,1.3516,0.7398
2013-11-26,1.3572,0.7366
2013-11-27,1.3579,0.7364
2013-11-28,1.3606,0.735
2013-11-29,1.359,0.7357
2013-12-02,1.3541,0.7384
2013-12-03,1.3587,0.7358
2013-12-04,1.3593,0.7356
2013-12-05,1.3667,0.7317
2013-12-06,1.3705,0.7294
2013-12-09,1.3738,0.7278
2013-12-10,1.376,0.7267
2013-12-11,1.3786,0.7254
2013-12-12,1.3753,0.7271
2013-12-13,1.3741,0.7277
2013-12-16,1.376,0.7267
2013-12-17,1.3768,0.7263
2013-12-18,1.3684,0.7307
2013-12-19,1.3661,0.732
2013-12-20,1.3672,0.7314
2013-12-23,1.3695,0.7302
2013-12-24,1.3678,0.7307
2013-12-25,1.368,0.7309
2013-12-26,1.3691,0.7304
2013-12-27,1.3748,0.7275
2013-12-30,1.38,0.7244
2013-12-31,1.3742,0.7276
2014-01-01,1.3761,0.7264
2014-01-02,1.3672,0.7314
2014-01-03,1.3588,0.736
2014-01-06,1.3628,0.7338
2014-01-07,1.3615,0.7344
2014-01-08,1.3575,0.7366
2014-01-09,1.3608,0.7349
2014-01-10,1.3669,0.7315
2014-01-13,1.3671,0.7314
2014-01-14,1.3679,0.731
2014-01-15,1.3604,0.735
2014-01-16,1.3619,0.7342
2014-01-17,1.3541,0.7384
2014-01-20,1.3551,0.7379
2014-01-21,1.3561,0.7374
2014-01-22,1.3547,0.7382
2014-01-23,1.3696,0.7301
2014-01-24,1.3677,0.7312
2014-01-27,1.3673,0.7312
2014-01-28,1.367,0.7315
2014-01-29,1.3662,0.7319
2014-01-30,1.3554,0.7377
2014-01-31,1.3486,0.7414
2014-02-03,1.3525,0.7392
2014-02-04,1.3518,0.7397
2014-02-05,1.3533,0.7389
2014-02-06,1.359,0.7358
2014-02-07,1.3634,0.7334
2014-02-10,1.3645,0.7327
2014-02-11,1.3637,0.7332
2014-02-12,1.3593,0.7357
2014-02-13,1.368,0.7309
2014-02-14,1.3692,0.7302
2014-02-17,1.3706,0.7293
2014-02-18,1.3758,0.7268
2014-02-19,1.3733,0.728
2014-02-20,1.3718,0.7289
2014-02-21,1.3745,0.7277
2014-02-24,1.3734,0.728
2014-02-25,1.3744,0.7275
2014-02-26,1.3686,0.7306
2014-02-27,1.3709,0.7294
2014-02-28,1.3802,0.7245
2014-03-03,1.3734,0.7281
2014-03-04,1.3743,0.7276
2014-03-05,1.3733,0.7281
2014-03-06,1.386,0.7214
2014-03-07,1.3874,0.7206
2014-03-10,1.3876,0.7206
2014-03-11,1.3859,0.7215
2014-03-12,1.3903,0.7192
2014-03-13,1.3868,0.721
2014-03-14,1.3914,0.7189
2014-03-17,1.3921,0.7182
2014-03-18,1.3934,0.7176
2014-03-19,1.3832,0.7229
2014-03-20,1.3778,0.7258
2014-03-21,1.3793,0.725
2014-03-24,1.3839,0.7225
2014-03-25,1.3826,0.7233
2014-03-26,1.3781,0.7255
2014-03-27,1.374,0.7277
2014-03-28,1.3751,0.7272
2014-03-31,1.3768,0.7263
2014-04-01,1.3793,0.725
2014-04-02,1.3767,0.7264
2014-04-03,1.3719,0.7288
2014-04-04,1.3704,0.7297
2014-04-07,1.3741,0.7277
2014-04-08,1.3797,0.7248
2014-04-09,1.3855,0.7217
2014-04-10,1.3886,0.7201
2014-04-11,1.3884,0.7202
2014-04-14,1.382,0.7235
2014-04-15,1.3814,0.7238
2014-04-16,1.3815,0.7238
2014-04-17,1.3813,0.7239
2014-04-18,1.3812,0.7237
2014-04-21,1.3792,0.7248
2014-04-22,1.3805,0.7244
2014-04-23,1.3816,0.7234
2014-04-24,1.3831,0.723
2014-04-25,1.3833,0.7227
2014-04-28,1.3851,0.7219
2014-04-29,1.3812,0.724
2014-04-30,1.3866,0.721
2014-05-01,1.3869,0.721
2014-05-02,1.3869,0.7208
2014-05-05,1.3875,0.7207
2014-05-06,1.3927,0.718
2014-05-07,1.391,0.7189
2014-05-08,1.3839,0.7225
2014-05-09,1.3758,0.7266
2014-05-12,1.3757,0.7268
2014-05-13,1.3703,0.7297
2014-05-14,1.3714,0.7291
2014-05-15,1.3709,0.7291
2014-05-16,1.3693,0.7302
2014-05-19,1.3709,0.7294
2014-05-20,1.3701,0.7298
2014-05-21,1.3686,0.7306
2014-05-22,1.3655,0.7323
2014-05-23,1.3629,0.7337
2014-05-26,1.3645,0.7327
2014-05-27,1.3634,0.7335
2014-05-28,1.359,0.7358
2014-05-29,1.3601,0.7352
2014-05-30,1.3634,0.7334
2014-06-02,1.3596,0.7355
2014-06-03,1.3627,0.7338
2014-06-04,1.3598,0.7353
2014-06-05,1.366,0.7321
2014-06-06,1.3642,0.7327
2014-06-09,1.3593,0.7356
2014-06-10,1.3547,0.7381
2014-06-11,1.3531,0.739
2014-06-12,1.3552,0.7378
2014-06-13,1.354,0.7384
2014-06-16,1.3573,0.7367
2014-06-17,1.3546,0.7382
2014-06-18,1.3595,0.7355
2014-06-19,1.3607,0.7349
2014-06-20,1.3599,0.7353
2014-06-23,1.3604,0.7351
2014-06-24,1.3605,0.7349
2014-06-25,1.3628,0.7337
2014-06-26,1.3611,0.7346
2014-06-27,1.3649,0.7326
2014-06-30,1.3692,0.7303
2014-07-01,1.3679,0.731
2014-07-02,1.3659,0.7321
2014-07-03,1.361,0.7347
2014-07-04,1.3594,0.7356
2014-07-07,1.3604,0.735
2014-07-08,1.3612,0.7346
2014-07-09,1.3641,0.733
2014-07-10,1.3608,0.7348
2014-07-11,1.3607,0.7349
2014-07-14,1.3619,0.7342
2014-07-15,1.3567,0.7364
2014-07-16,1.3525,0.7393
2014-07-17,1.3526,0.7393
2014-07-18,1.3524,0.7393
2014-07-21,1.3523,0.7394
2014-07-22,1.3465,0.7426
2014-07-23,1.3463,0.7427
2014-07-24,1.3463,0.7424
2014-07-25,1.3429,0.7446
2014-07-28,1.3439,0.7441
2014-07-29,1.3408,0.7458
2014-07-30,1.3397,0.7465
2014-07-31,1.339,0.7464
2014-08-01,1.3427,0.7447
2014-08-04,1.3422,0.745
2014-08-05,1.3376,0.7476
2014-08-06,1.3382,0.7472
2014-08-07,1.3363,0.7483
2014-08-08,1.3409,0.7454
2014-08-11,1.3385,0.747
2014-08-12,1.3369,0.7479
2014-08-13,1.3364,0.7482
2014-08-14,1.3364,0.7482
2014-08-15,1.3399,0.7461
2014-08-18,1.3363,0.7482
2014-08-19,1.332,0.7507
2014-08-20,1.3259,0.7542
2014-08-21,1.328,0.7529
2014-08-22,1.3242,0.7551
2014-08-25,1.3192,0.758
2014-08-26,1.3167,0.7594
2014-08-27,1.3192,0.7579
2014-08-28,1.3182,0.7586
2014-08-29,1.3132,0.7615
2014-09-01,1.3128,0.7617
2014-09-02,1.3133,0.7614
2014-09-03,1.315,0.7605
2014-09-04,1.2944,0.7726
2014-09-05,1.295,0.7721
2014-09-08,1.2894,0.7755
2014-09-09,1.2937,0.7729
2014-09-10,1.2917,0.7741
2014-09-11,1.2924,0.7736
2014-09-12,1.2963,0.7713
2014-09-15,1.294,0.7727
2014-09-16,1.2959,0.7716
2014-09-17,1.2865,0.7773
2014-09-18,1.2922,0.7739
2014-09-19,1.2829,0.7794
2014-09-22,1.2849,0.7783
2014-09-23,1.2846,0.7784
2014-09-24,1.278,0.7824
2014-09-25,1.275,0.7844
2014-09-26,1.2683,0.7882
2014-09-29,1.2685,0.7882
2014-09-30,1.263,0.7917
2014-10-01,1.2622,0.7922
2014-10-02,1.2668,0.7893
2014-10-03,1.2515,0.7991
2014-10-06,1.2655,0.7902
2014-10-07,1.2668,0.7889
2014-10-08,1.2733,0.7852
2014-10-09,1.269,0.788
2014-10-10,1.2628,0.7919
2014-10-13,1.2752,0.7841
2014-10-14,1.2658,0.79
2014-10-15,1.2837,0.7789
2014-10-16,1.2808,0.7807
2014-10-17,1.276,0.7837
2014-10-20,1.28,0.7812
2014-10-21,1.2715,0.7863
2014-10-22,1.2648,0.7908
2014-10-23,1.2646,0.7905
2014-10-24,1.267,0.7893
2014-10-27,1.2698,0.7874
2014-10-28,1.2734,0.7853
2014-10-29,1.2632,0.7916
2014-10-30,1.2613,0.7928
2014-10-31,1.2524,0.7982
2014-11-03,1.2481,0.8012
2014-11-04,1.2546,0.797
2014-11-05,1.2485,0.8009
2014-11-06,1.2375,0.8081
2014-11-07,1.2454,0.8028
2014-11-10,1.242,0.8051
2014-11-11,1.2475,0.8017
2014-11-12,1.2437,0.8039
2014-11-13,1.2476,0.8015
2014-11-14,1.2525,0.7984
2014-11-17,1.2449,0.8032
2014-11-18,1.2536,0.7977
2014-11-19,1.2553,0.7965
2014-11-20,1.2539,0.7975
2014-11-21,1.2391,0.8071
2014-11-24,1.2442,0.8037
2014-11-25,1.2474,0.8016
2014-11-26,1.2506,0.7996
2014-11-27,1.2467,0.8021
2014-11-28,1.2452,0.8032
2014-12-01,1.247,0.8019
2014-12-02,1.2383,0.8076
2014-12-03,1.231,0.8123
2014-12-04,1.2378,0.8077
2014-12-05,1.2283,0.814
2014-12-08,1.2316,0.8118
2014-12-09,1.2373,0.8081
2014-12-10,1.2448,0.8033
2014-12-11,1.241,0.8057
2014-12-12,1.246,0.8024
2014-12-15,1.2437,0.804
2014-12-16,1.251,0.7993
2014-12-17,1.2341,0.8102
2014-12-18,1.2286,0.8139
2014-12-19,1.2227,0.8177
2014-12-22,1.2229,0.8174
2014-12-23,1.2172,0.8215
2014-12-24,1.2195,0.8198
2014-12-25,1.2222,0.818
2014-12-26,1.2183,0.821
2014-12-29,1.2152,0.8227
2014-12-30,1.2156,0.8226
2014-12-31,1.2098,0.8266
2015-01-01,1.2103,0.8261
2015-01-02,1.2002,0.8332
2015-01-05,1.1932,0.838
2015-01-06,1.1889,0.841
2015-01-07,1.1839,0.8446
2015-01-08,1.1792,0.8477
2015-01-09,1.1841,0.8443
2015-01-12,1.1833,0.845
2015-01-13,1.1772,0.8494
2015-01-14,1.1789,0.8482
2015-01-15,1.1632,0.8596
2015-01-16,1.1567,0.8649
2015-01-19,1.1606,0.8615
2015-01-20,1.155,0.8658
2015-01-21,1.161,0.8613
2015-01-22,1.1365,0.8799
2015-01-23,1.1203,0.8922
2015-01-26,1.1238,0.8896
2015-01-27,1.138,0.8787
2015-01-28,1.1287,0.8859
2015-01-29,1.1319,0.8834
2015-01-30,1.129,0.8861
2015-02-02,1.1341,0.8819
2015-02-03,1.148,0.871
2015-02-04,1.1345,0.8819
2015-02-05,1.1477,0.8713
2015-02-06,1.1315,0.8838
2015-02-09,1.1324,0.8831
2015-02-10,1.1321,0.8833
2015-02-11,1.1335,0.8822
2015-02-12,1.1403,0.8768
2015-02-13,1.1393,0.8778
2015-02-16,1.1353,0.8806
2015-02-17,1.1411,0.8763
2015-02-18,1.1397,0.8774
2015-02-19,1.1368,0.8796
2015-02-20,1.138,0.8786
2015-02-23,1.1334,0.8822
2015-02-24,1.134,0.8818
2015-02-25,1.136,0.8802
2015-02-26,1.1197,0.893
2015-02-27,1.1195,0.893
2015-03-02,1.1183,0.8941
2015-03-03,1.1176,0.8947
2015-03-04,1.1078,0.9026
2015-03-05,1.103,0.9068
2015-03-06,1.0843,0.9222
2015-03-09,1.0851,0.9214
2015-03-10,1.0697,0.9347
2015-03-11,1.0546,0.9481
2015-03-12,1.0634,0.9403
2015-03-13,1.0495,0.9527
2015-03-16,1.0567,0.9461
2015-03-17,1.0597,0.9436
2015-03-18,1.0863,0.9199
2015-03-19,1.0659,0.9381
2015-03-20,1.082,0.9241
2015-03-23,1.0945,0.9136
2015-03-24,1.0924,0.9154
2015-03-25,1.0969,0.9115
2015-03-26,1.0884,0.9187
2015-03-27,1.0888,0.9182
2015-03-30,1.0833,0.9229
2015-03-31,1.0731,0.9316
2015-04-01,1.0762,0.9291
2015-04-02,1.0879,0.9191
2015-04-03,1.0968,0.9111
2015-04-06,1.0921,0.9155
2015-04-07,1.0814,0.9246
2015-04-08,1.078,0.9275
2015-04-09,1.0659,0.9381
2015-04-10,1.0604,0.9431
2015-04-13,1.0566,0.9463
2015-04-14,1.0654,0.9385
2015-04-15,1.0683,0.9359
2015-04-16,1.0761,0.9292
2015-04-17,1.0805,0.9253
2015-04-20,1.0737,0.9313
2015-04-21,1.0735,0.9314
2015-04-22,1.0725,0.9323
2015-04-23,1.0824,0.9238
2015-04-24,1.0872,0.9195
2015-04-27,1.0891,0.9183
2015-04-28,1.0981,0.9106
2015-04-29,1.1128,0.8986
2015-04-30,1.1223,0.891
2015-05-01,1.1198,0.893
2015-05-04,1.1146,0.897
2015-05-05,1.1185,0.894
2015-05-06,1.1346,0.8812
2015-05-07,1.1266,0.8875
2015-05-08,1.1198,0.892
2015-05-11,1.1155,0.8964
2015-05-12,1.1213,0.8918
2015-05-13,1.1354,0.8807
2015-05-14,1.1409,0.8764
2015-05-15,1.145,0.8734
2015-05-18,1.1315,0.8837
2015-05-19,1.1149,0.8969
2015-05-20,1.1093,0.9014
2015-05-21,1.1112,0.8999
2015-05-22,1.1012,0.908
2015-05-25,1.0977,0.9109
2015-05-26,1.0873,0.9198
2015-05-27,1.0904,0.9171
2015-05-28,1.0948,0.9133
2015-05-29,1.0986,0.9097
2015-06-01,1.0927,0.9151
2015-06-02,1.1151,0.8967
2015-06-03,1.1274,0.8869
2015-06-04,1.1237,0.8898
2015-06-05,1.1112,0.8997
2015-06-08,1.1291,0.8856
2015-06-09,1.1282,0.8864
2015-06-10,1.1324,0.883
2015-06-11,1.1257,0.8882
2015-06-12,1.1265,0.8872
2015-06-15,1.1283,0.8862
2015-06-16,1.1247,0.889
2015-06-17,1.1337,0.882
2015-06-18,1.1359,0.8802
2015-06-19,1.1351,0.8808
2015-06-22,1.134,0.8817
2015-06-23,1.1167,0.8954
2015-06-24,1.1204,0.8924
2015-06-25,1.1204,0.8924
2015-06-26,1.1166,0.895
2015-06-29,1.1235,0.89
2015-06-30,1.1146,0.8977
2015-07-01,1.1053,0.9047
2015-07-02,1.1084,0.9022
2015-07-03,1.1113,0.9004
2015-07-06,1.1056,0.9044
2015-07-07,1.1011,0.9081
2015-07-08,1.1076,0.9028
2015-07-09,1.1035,0.906
2015-07-10,1.1161,0.8959
2015-07-13,1.1001,0.9089
2015-07-14,1.1008,0.9083
2015-07-15,1.0949,0.9132
2015-07-16,1.0874,0.9195
2015-07-17,1.0829,0.9234
2015-07-20,1.0825,0.9238
2015-07-21,1.0935,0.9142
2015-07-22,1.0928,0.915
2015-07-23,1.0984,0.9105
2015-07-24,1.0983,0.9104
2015-07-27,1.1087,0.9018
2015-07-28,1.1059,0.9041
2015-07-29,1.0983,0.9103
2015-07-30,1.0932,0.9147
2015-07-31,1.0984,0.9104
2015-08-03,1.095,0.9131
2015-08-04,1.0881,0.9189
2015-08-05,1.0905,0.9169
2015-08-06,1.0924,0.9153
2015-08-07,1.0966,0.9118
2015-08-10,1.1019,0.9075
2015-08-11,1.1041,0.9056
2015-08-12,1.1158,0.896
2015-08-13,1.1149,0.8967
2015-08-14,1.1109,0.9002
2015-08-17,1.1077,0.9027
2015-08-18,1.1023,0.907
2015-08-19,1.112,0.8992
2015-08-20,1.1241,0.8896
2015-08-21,1.1385,0.8781
2015-08-24,1.1618,0.8606
2015-08-25,1.1516,0.8683
2015-08-26,1.1314,0.8838
2015-08-27,1.1245,0.8892
2015-08-28,1.1184,0.894
2015-08-31,1.121,0.892
2015-09-01,1.1314,0.8838
2015-09-02,1.1227,0.8907
2015-09-03,1.1123,0.899
2015-09-04,1.1148,0.8968
2015-09-07,1.1169,0.8952
2015-09-08,1.1202,0.8926
2015-09-09,1.1207,0.8922
2015-09-10,1.1279,0.8865
2015-09-11,1.1337,0.8819
2015-09-14,1.1316,0.8836
2015-09-15,1.1269,0.8874
2015-09-16,1.129,0.8855
2015-09-17,1.1435,0.8745
2015-09-18,1.1297,0.8847
2015-09-21,1.1189,0.8937
2015-09-22,1.112,0.8992
2015-09-23,1.1185,0.894
2015-09-24,1.1229,0.8902
2015-09-25,1.1194,0.893
2015-09-28,1.1244,0.8893
2015-09-29,1.1248,0.8889
2015-09-30,1.1176,0.8946
2015-10-01,1.1195,0.8933
2015-10-02,1.1216,0.8918
2015-10-05,1.1188,0.8937
2015-10-06,1.1272,0.8871
2015-10-07,1.1237,0.8898
2015-10-08,1.1275,0.8868
2015-10-09,1.1357,0.8803
2015-10-12,1.1358,0.8804
2015-10-13,1.1379,0.8788
2015-10-14,1.1473,0.8715
2015-10-15,1.1386,0.8783
2015-10-16,1.1347,0.8812
2015-10-19,1.1327,0.8827
2015-10-20,1.1345,0.8814
2015-10-21,1.1339,0.8819
2015-10-22,1.1108,0.9002
2015-10-23,1.1017,0.9076
2015-10-26,1.1057,0.9042
2015-10-27,1.105,0.9054
2015-10-28,1.0923,0.9153
2015-10-29,1.0977,0.9109
2015-10-30,1.1005,0.9085
2015-11-02,1.1015,0.9078
2015-11-03,1.0964,0.912
2015-11-04,1.0865,0.9203
2015-11-05,1.0883,0.9188
2015-11-06,1.074,0.931
2015-11-09,1.0751,0.9301
2015-11-10,1.0724,0.9324
2015-11-11,1.0743,0.9307
2015-11-12,1.0813,0.9247
2015-11-13,1.0772,0.9281
2015-11-16,1.0686,0.9357
2015-11-17,1.0642,0.9396
2015-11-18,1.0659,0.9381
